From Timestep,To Timestep,Population Regression Rate,Conditional Regression Rate,Correct Samples at From Timestep,Conditional Metric Valid
1,2,1.0099999904632568,1.2239457368850708,8252,True
2,3,0.7400000095367432,0.8042603731155396,9201,True
3,4,0.17000000178813934,0.1797420233488083,9458,True
4,5,0.10999999940395355,0.11295954138040543,9738,True
5,6,0.23000000417232513,0.23388245701789856,9834,True
6,7,0.10999999940395355,0.1116071492433548,9856,True
7,8,0.14000000059604645,0.14171475172042847,9879,True
