epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_min_target_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,train_final_ce,train_prefix_ce,train_temporal_loss,train_total_loss,train_selected_transition_fraction,train_violating_transition_fraction,val_loss,val_acc,val_soft_acc,val_hard_acc,val_raw_spike_rate,val_gated_spike_rate,val_prefix_spike_rate,val_effective_timestep,val_hard_effective_timestep,val_layer1_effective_timestep,val_layer2_effective_timestep,val_layer1_hard_timestep,val_layer2_hard_timestep,val_energy_proxy,val_prefix_energy_proxy,val_executed_timestep,val_loop_energy_proxy,val_final_accuracy,val_mean_prefix_accuracy,val_ever_regressed_fraction,val_mean_population_regression,val_mean_conditional_regression,val_beneficial_transition_fraction,val_destructive_transition_fraction,val_stable_correct_fraction
1,0.4853947043220202,0.4853947043220202,0.0,0.0,0.13810343648283743,1.0,0.0,0.0,0.0,0.0,84.65833333333333,0.0,0.4853947043220202,0.0,0.0,0.4853947043220202,0.0,0.0,0.24678802498181662,92.68333333333334,92.68333333333334,0.0,0.14569256397088368,0.14569256397088368,0.14569256397088368,8.0,8.0,8.0,8.0,8.0,8.0,1.1655405117670694,1.1655405117670694,8.0,1.1655405117670694,92.68333435058594,82.98750305175781,13.035221099853516,1.8630951642990112,2.2831385135650635,5.623809814453125,1.8630951642990112,92.68333435058594
2,0.18222436914220452,0.18222436914220452,0.0,0.0,0.1393961457312107,1.0,0.0,0.0,0.0,0.0,94.62708333333333,0.0,0.18222436914220452,0.0,0.0,0.18222436914220452,0.0,0.0,0.1343446524689595,96.06666666666666,96.06666666666666,0.0,0.13192775225639344,0.13192775225639344,0.13192775225639344,8.0,8.0,8.0,8.0,8.0,8.0,1.0554220180511475,1.0554220180511475,8.0,1.0554220180511475,96.06666564941406,87.37083435058594,8.32413101196289,1.215476155281067,1.4112346172332764,5.059524059295654,1.215476155281067,96.06666564941406
1,0.47627203466991586,0.47627203466991586,0.0,0.0,0.13845834539776358,1.0,0.0,0.0,0.0,0.0,84.90833333333333,0.0,0.47627203466991586,0.0,0.0,0.47627203466991586,0.0,0.0,0.2328779170513153,93.20833333333333,93.20833333333333,0.0,0.1459586863120397,0.1459586863120397,0.1459586863120397,8.0,8.0,8.0,8.0,8.0,8.0,1.1676694904963176,1.1676694904963176,8.0,1.1676694904963176,93.20832824707031,83.9375,11.994132041931152,1.7095237970352173,2.0693132877349854,5.509523868560791,1.7095237970352173,93.20832824707031
2,0.17520112715288996,0.17520112715288996,0.0,0.0,0.13857381944855054,1.0,0.0,0.0,0.0,0.0,94.83125,0.0,0.17520112715288996,0.0,0.0,0.17520112715288996,0.0,0.0,0.1317753550509612,96.23333333333333,96.23333333333333,0.0,0.1303652351697286,0.1303652351697286,0.1303652351697286,8.0,8.0,8.0,8.0,8.0,8.0,1.0429218813578287,1.0429218813578287,8.0,1.0429218813578287,96.23332977294922,88.18020629882812,7.73086404800415,1.1369047164916992,1.306340217590332,4.825000286102295,1.1369047164916992,96.23332977294922
3,0.1308311179826657,0.1308311179826657,0.0,0.0,0.1259035262465477,1.0,0.0,0.0,0.0,0.0,96.09791666666666,0.0,0.1308311179826657,0.0,0.0,0.1308311179826657,0.0,0.0,0.11228640808165073,96.64166666666667,96.64166666666667,0.0,0.11924473464488983,0.11924473464488983,0.11924473464488983,8.0,8.0,8.0,8.0,8.0,8.0,0.9539578771591186,0.9539578771591186,8.0,0.9539578771591186,96.64166259765625,89.7874984741211,7.077548027038574,1.0428571701049805,1.1742784976959229,4.38095235824585,1.0428571701049805,96.64166259765625
4,0.10783756611527254,0.10783756611527254,0.0,0.0,0.11433155684173107,1.0,0.0,0.0,0.0,0.0,96.78958333333334,0.0,0.10783756611527254,0.0,0.0,0.10783756611527254,0.0,0.0,0.08845681718116005,97.45,97.45,0.0,0.10928908759355545,0.10928908759355545,0.10928908759355545,8.0,8.0,8.0,8.0,8.0,8.0,0.8743127007484436,0.8743127007484436,8.0,0.8743127007484436,97.44999694824219,90.62187957763672,5.127988338470459,0.7488095164299011,0.8352920413017273,4.467857360839844,0.7488095164299011,97.44999694824219
5,0.09429155412502586,0.09429155412502586,0.0,0.0,0.10626373467346033,1.0,0.0,0.0,0.0,0.0,97.13541666666667,0.0,0.09429155412502586,0.0,0.0,0.09429155412502586,0.0,0.0,0.09938890144849817,97.05833333333334,97.05833333333334,0.0,0.10597989350557327,0.10597989350557327,0.10597989350557327,8.0,8.0,8.0,8.0,8.0,8.0,0.8478391480445862,0.8478391480445862,8.0,0.8478391480445862,97.05833435058594,88.62708282470703,4.8966450691223145,0.711904764175415,0.8143255710601807,4.9285712242126465,0.711904764175415,97.05833435058594
6,0.08277056898223237,0.08277056898223237,0.0,0.0,0.10041545121371746,1.0,0.0,0.0,0.0,0.0,97.47916666666667,0.0,0.08277056898223237,0.0,0.0,0.08277056898223237,0.0,0.0,0.08085530088966092,97.525,97.525,0.0,0.09513344546159108,0.09513344546159108,0.09513344546159108,8.0,8.0,8.0,8.0,8.0,8.0,0.7610675636927287,0.7610675636927287,8.0,0.7610675636927287,97.5250015258789,91.18854522705078,4.606931686401367,0.6666666865348816,0.7384160757064819,4.183333396911621,0.6666666865348816,97.5250015258789
7,0.07387934349570423,0.07387934349570423,0.0,0.0,0.0941796128898859,1.0,0.0,0.0,0.0,0.0,97.69375,0.0,0.07387934349570423,0.0,0.0,0.07387934349570423,0.0,0.0,0.0738161408007145,97.8,97.8,0.0,0.08982928995291392,0.08982928995291392,0.08982928995291392,8.0,8.0,8.0,8.0,8.0,8.0,0.7186343196233114,0.7186343196233114,8.0,0.7186343196233114,97.79999542236328,92.96041870117188,3.916779041290283,0.5773809552192688,0.6257579922676086,3.57619047164917,0.5773809552192688,97.79999542236328
8,0.06845903188168692,0.06845903188168692,0.0,0.0,0.0905168970922629,1.0,0.0,0.0,0.0,0.0,97.875,0.0,0.06845903188168692,0.0,0.0,0.06845903188168692,0.0,0.0,0.06585538334709902,98.025,98.025,0.0,0.08876825441916783,0.08876825441916783,0.08876825441916783,8.0,8.0,8.0,8.0,8.0,8.0,0.7101460353533426,0.7101460353533426,8.0,0.7101460353533426,98.0250015258789,93.61770629882812,3.8280725479125977,0.5583333373069763,0.6004353165626526,3.2547619342803955,0.5583333373069763,98.0250015258789
