From Timestep,To Timestep,Population Regression Rate,Conditional Regression Rate,Correct Samples at From Timestep,Conditional Metric Valid
1,2,3.78787899017334,8.196721076965332,122,True
2,3,5.303030490875244,8.974359512329102,156,True
3,4,1.1363636255264282,1.7857143878936768,168,True
4,5,1.5151515007019043,2.2471909523010254,178,True
5,6,1.89393949508667,2.7624309062957764,181,True
6,7,1.5151515007019043,2.1505377292633057,186,True
7,8,0.7575757503509521,1.0810811519622803,185,True
