epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_min_target_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,train_final_ce,train_prefix_ce,train_temporal_loss,train_total_loss,train_selected_transition_fraction,train_violating_transition_fraction,val_loss,val_acc,val_soft_acc,val_hard_acc,val_raw_spike_rate,val_gated_spike_rate,val_prefix_spike_rate,val_effective_timestep,val_hard_effective_timestep,val_layer1_effective_timestep,val_layer2_effective_timestep,val_layer1_hard_timestep,val_layer2_hard_timestep,val_energy_proxy,val_prefix_energy_proxy,val_executed_timestep,val_loop_energy_proxy,val_final_accuracy,val_mean_prefix_accuracy,val_ever_regressed_fraction,val_mean_population_regression,val_mean_conditional_regression,val_beneficial_transition_fraction,val_destructive_transition_fraction,val_stable_correct_fraction
1,0.5052442997470498,0.48793178938080867,0.0,0.0,0.1496812704494223,1.0,0.0,0.0,0.0,0.0,84.75208333333333,0.0,0.48793178938080867,0.7757228712836901,0.017312510197826973,0.5052442997470498,0.6190327653577551,0.4008273385167122,0.21772458376487097,93.34166666666667,93.34166666666667,0.0,0.15873380060990652,0.15873380060990652,0.15873380060990652,8.0,8.0,8.0,8.0,8.0,8.0,1.2698704048792522,1.2698704048792522,8.0,1.2698704048792522,93.34166717529297,84.84062194824219,6.78787899017334,0.9797618985176086,1.1715970039367676,4.911904811859131,0.9797618985176086,93.34166717529297
2,0.19344426658997932,0.18374367323145271,0.0,0.0,0.15380061161518097,1.0,0.0,0.0,0.0,0.0,94.47916666666667,0.0,0.18374367323145271,0.4501516484717528,0.009700593657093123,0.19344426658997932,0.8074732499519984,0.4149931133588155,0.142896961008509,95.59166666666667,95.59166666666667,0.0,0.14427991483608882,0.14427991483608882,0.14427991483608882,8.0,8.0,8.0,8.0,8.0,8.0,1.1542393186887105,1.1542393186887105,8.0,1.1542393186887105,95.59166717529297,87.65104675292969,4.379748821258545,0.651190459728241,0.7526763081550598,4.872619152069092,0.651190459728241,95.59166717529297
3,0.13635517719263832,0.1295297012552619,0.0,0.0,0.14125081081191698,1.0,0.0,0.0,0.0,0.0,96.01875,0.0,0.1295297012552619,0.40207396884014207,0.006825476088599923,0.13635517719263832,0.8410476580063502,0.41746882450580597,0.11422896677255631,96.3,96.3,0.0,0.1334804115096728,0.1334804115096728,0.1334804115096728,8.0,8.0,8.0,8.0,8.0,8.0,1.0678432920773824,1.0678432920773824,8.0,1.0678432920773824,96.30000305175781,88.72708129882812,3.737520456314087,0.538095235824585,0.6139469146728516,4.559524059295654,0.538095235824585,96.30000305175781
4,0.11335147397158046,0.10792556714111318,0.0,0.0,0.13116213321189085,1.0,0.0,0.0,0.0,0.0,96.73333333333333,0.0,0.10792556714111318,0.4026862094004949,0.0054259067583479915,0.11335147397158046,0.8516042067209879,0.4230957814852397,0.10070723691085974,96.6,96.6,0.0,0.12756562372048696,0.12756562372048696,0.12756562372048696,8.0,8.0,8.0,8.0,8.0,8.0,1.0205249897638957,1.0205249897638957,8.0,1.0205249897638957,96.5999984741211,88.71978759765625,2.866377592086792,0.42619049549102783,0.4865518808364868,4.772619247436523,0.42619049549102783,96.5999984741211
5,0.09868326458893717,0.0940367846347702,0.0,0.0,0.12544820078214008,1.0,0.0,0.0,0.0,0.0,97.10416666666667,0.0,0.0940367846347702,0.40766979393363,0.004646480004487481,0.09868326458893717,0.8578988488117854,0.4279060245951017,0.08643546742449204,97.35,97.35,0.0,0.12028050853808721,0.12028050853808721,0.12028050853808721,8.0,8.0,8.0,8.0,8.0,8.0,0.9622440683046977,0.9622440683046977,8.0,0.9622440683046977,97.3499984741211,89.42292022705078,2.54868745803833,0.3761904835700989,0.4260827302932739,5.059524059295654,0.3761904835700989,97.3499984741211
6,0.08996995095225672,0.08581148378636377,0.0,0.0,0.12050251910587152,1.0,0.0,0.0,0.0,0.0,97.36666666666666,0.0,0.08581148378636377,0.4166483039284746,0.004158467021702866,0.08996995095225672,0.8607411104440689,0.4281786279082298,0.08551493274606764,97.36666666666666,97.36666666666666,0.0,0.11667202577988307,0.11667202577988307,0.11667202577988307,8.0,8.0,8.0,8.0,8.0,8.0,0.9333762062390646,0.9333762062390646,8.0,0.9333762062390646,97.36666870117188,88.84062957763672,2.069199562072754,0.2976190447807312,0.33966007828712463,5.129762172698975,0.2976190447807312,97.36666870117188
7,0.08061706743482501,0.0768120183047528,0.0,0.0,0.11662222874661286,1.0,0.0,0.0,0.0,0.0,97.6,0.0,0.0768120183047528,0.41410055429736775,0.003805049177899491,0.08061706743482501,0.8657202773888906,0.43320520063241325,0.07035794720612466,97.83333333333333,97.83333333333333,0.0,0.11188734632730483,0.11188734632730483,0.11188734632730483,8.0,8.0,8.0,8.0,8.0,8.0,0.8950987706184387,0.8950987706184387,8.0,0.8950987706184387,97.83333587646484,89.6500015258789,1.6749851703643799,0.24285714328289032,0.2744739055633545,4.828571319580078,0.24285714328289032,97.83333587646484
8,0.07582520407539171,0.07230289618376022,0.0,0.0,0.11292978372673193,1.0,0.0,0.0,0.0,0.0,97.80833333333334,0.0,0.07230289618376022,0.39458035090068977,0.0035223078543494923,0.07582520407539171,0.8733333742221197,0.4373330129484336,0.06772729421593249,97.85,97.85,0.0,0.11006649239857992,0.11006649239857992,0.11006649239857992,8.0,8.0,8.0,8.0,8.0,8.0,0.8805319391886394,0.8805319391886394,8.0,0.8805319391886394,97.8499984741211,91.43854522705078,2.0984325408935547,0.3035714328289032,0.335354208946228,4.565476417541504,0.3035714328289032,97.8499984741211
9,0.07014400044471647,0.06685197158429461,0.0,0.0,0.10848828071852525,1.0,0.0,0.0,0.0,0.0,97.93541666666667,0.0,0.06685197158429461,0.41384113671630623,0.003292028937663417,0.07014400044471647,0.8728095643917719,0.436093341032664,0.06075369441695511,98.09166666666667,98.09166666666667,0.0,0.10771371706326803,0.10771371706326803,0.10771371706326803,8.0,8.0,8.0,8.0,8.0,8.0,0.8617097365061442,0.8617097365061442,8.0,0.8617097365061442,98.09166717529297,89.86771392822266,1.711635708808899,0.25,0.28187161684036255,5.241666793823242,0.25,98.09166717529297
10,0.06514725107955746,0.06212869180156849,0.0,0.0,0.10498142013947169,1.0,0.0,0.0,0.0,0.0,98.07708333333333,0.0,0.06212869180156849,0.4239417613496383,0.0030185594131035033,0.06514725107955746,0.8728333735466003,0.43866483052571614,0.06100557226749758,98.14166666666667,98.14166666666667,0.0,0.10370077743132909,0.10370077743132909,0.10370077743132909,8.0,8.0,8.0,8.0,8.0,8.0,0.8296062194506327,0.8296062194506327,8.0,0.8296062194506327,98.14166259765625,89.90103912353516,1.2244553565979004,0.18095238506793976,0.2039501965045929,4.973809242248535,0.18095238506793976,98.14166259765625
