epoch,train_loss,train_ce_loss,train_spike_cost,train_raw_spike_rate,train_gated_spike_rate,train_time_cost,train_acc,test_acc,test_spike_rate,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,energy_proxy,prefix_energy_proxy
1,0.9121786924044292,0.9059981041272481,0.22961003669102986,0.23318322960535684,0.22603684349854788,0.9711221963882446,70.92500000635783,78.86000003814698,0.3469202998161316,0.35763242845535276,0.3469202998161316,0.3602262306690216,7.771810531616211,8.0,2.6961988397424648,2.8818098453521728
2,0.5257503892580668,0.5121839426517486,0.28965145155588784,0.29402919020652774,0.2852737134138743,0.9716774796803792,81.56333333333333,82.48000003814697,0.37265665645599366,0.3839347974777222,0.37265665645599366,0.3862617461681366,7.774782180786133,8.0,2.897324332165399,3.0900939693450926
3,0.4612648030598958,0.44028903832435606,0.3104712517897288,0.31512669959068296,0.3058158034801483,0.9718022406895955,84.17833333333333,85.07,0.3202611368179321,0.33025151739120484,0.3202611368179321,0.33293813090324403,7.7737627029418945,8.0,2.489634080597012,2.6635050472259523
4,0.4233908867518107,0.39552281818389895,0.30806779686609903,0.31272177095413206,0.3034138243039449,0.9715848562240601,85.93,83.74999997138977,0.3254759543418884,0.3357333198070526,0.3254759543418884,0.3384830469608307,7.771587371826172,8.0,2.5294648165964917,2.7078643756866456
5,0.4140138223171234,0.3791090072154999,0.30965481556256613,0.3144083978970846,0.304901233736674,0.9711037222862243,86.54666666666667,85.81000000953674,0.3119683289527893,0.3220423724651337,0.3119683289527893,0.32453049945831297,7.765688896179199,8.0,2.422648988108256,2.5962439956665038
6,0.3941216319402059,0.35984922040303546,0.29737520008881885,0.3020801741441091,0.2926702247619629,0.9701826463063558,87.24166666666666,86.96000001907349,0.2982847878456116,0.3082357515335083,0.2982847878456116,0.3109383624076843,7.7573747634887695,8.0,2.313906885566149,2.4875068992614744
7,0.38151365892092387,0.34745777497291563,0.29345530586242674,0.29823692523638407,0.2886736847559611,0.9691560427983602,87.69,88.0700000667572,0.2904764434814453,0.3005154848098755,0.2904764434814453,0.30333567934036254,7.748442649841309,8.0,2.250740063445849,2.4266854347229003
8,0.3590116861661275,0.32493157504399617,0.29441849546432497,0.29941874509652455,0.28941824809710187,0.9679593246459961,88.59500000635784,88.36000003814698,0.3039031048774719,0.3148673605918884,0.3039031048774719,0.3178609443187714,7.739625930786133,8.0,2.3520963509560993,2.542887554550171
9,0.3468369946638743,0.3124002012570699,0.30202998107274376,0.3073586916923523,0.2967012702782949,0.9667647668202718,88.835,88.3100000858307,0.2850537078857422,0.2957985143184662,0.2850537078857422,0.29879147095680236,7.726773738861084,8.0,2.2025455042565314,2.390331767654419
10,0.3401067626953125,0.3060878936847051,0.2943793241341909,0.2998302376747131,0.2889284140268962,0.964995261001587,89.09833333651225,88.8400000667572,0.29506757411956785,0.306778777885437,0.29506757411956785,0.3097474778175354,7.713993072509766,8.0,2.2761492226806084,2.4779798225402834
