epoch,train_loss,train_ce_loss,train_spike_cost,train_raw_spike_rate,train_gated_spike_rate,train_time_cost,train_acc,test_acc,test_spike_rate,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,energy_proxy,prefix_energy_proxy
1,1.564203475856781,1.5591154500961304,0.12054780359268188,0.12054780359268188,0.11666573635737101,0.9706360906600953,56.63500001907349,50.58000027656555,0.42717950448989866,0.440064595413208,0.42717950448989866,0.4431574489593506,7.768200397491455,8.0,3.3184159965786337,3.545259591674805
2,0.7905781362851461,0.7780944336255391,0.23572703821659088,0.23572703821659088,0.22837532603740693,0.9711443587621053,72.9799999777476,76.04000002861022,0.34092930316925046,0.3515796414375305,0.34092930316925046,0.3543468426704407,7.770040512084961,8.0,2.649034497381972,2.8347747413635256
3,0.6413333763122558,0.6209050017038981,0.2924191153526306,0.2924191153526306,0.2835938073476156,0.971316634051005,77.61999999364217,76.90999958992005,0.34480392789840697,0.3555080362319946,0.34480392789840697,0.35807103095054627,7.770862579345703,8.0,2.6794239405171445,2.86456824760437
4,0.5843221254984537,0.5568575878461202,0.2980603817939758,0.2980603817939758,0.2890829745451609,0.971382706451416,79.57499999682109,79.21000047683715,0.35131372566223146,0.3621864049911499,0.35131372566223146,0.36484696130752564,7.771326065063477,8.0,2.730173513253459,2.918775690460205
5,0.5725844353040059,0.5390446574846903,0.2822219061215719,0.2822219061215719,0.2737174133936564,0.9714340724945069,80.35333336830139,80.77999957084656,0.35048889961242674,0.3612957659721375,0.35048889961242674,0.3634978238105774,7.771644592285156,8.0,2.723875161328891,2.907982590484619
6,0.5391292037169139,0.50510543328921,0.2918787727355957,0.2918787727355957,0.28313584667841596,0.9714915062586467,81.71666666030883,81.96000002861022,0.366092116355896,0.3773392221450806,0.366092116355896,0.3797141279220581,7.772172451019287,8.0,2.8453310612766423,3.037713023376465
7,0.5056785333951315,0.4713129990418752,0.298693203719457,0.298693203719457,0.2897239181439082,0.971543785572052,83.32000002861022,82.56000027656555,0.32730273246765135,0.3376262191772461,0.32730273246765135,0.34032037954330446,7.772632598876953,8.0,2.544003888079569,2.7225630363464357
8,0.4801269624869029,0.4446041168530782,0.3218250461737315,0.3218250461737315,0.3122888874053955,0.9715798466364542,83.92333333015442,83.1900001335144,0.3347138068675995,0.345258605670929,0.3347138068675995,0.3481417407989502,7.772477149963379,8.0,2.6015554156556724,2.7851339263916017
9,0.47884235026041666,0.44380032601356506,0.31222209390004474,0.31222209390004474,0.30288145955403645,0.9715460574150085,84.28333334287008,83.29000027656555,0.3292878271579742,0.3396514953613281,0.3292878271579742,0.3423409604072571,7.772427558898926,8.0,2.559365782612585,2.7387276832580567
10,0.47188081487019856,0.4365691345055898,0.3176276546637217,0.3176276546637217,0.3081126489162445,0.9715148740450541,84.33999999682109,84.23999991416932,0.32029045286178587,0.3304026701927185,0.32029045286178587,0.33300935831069944,7.771714210510254,8.0,2.489205863996706,2.6640748664855955
