From Timestep,To Timestep,Population Regression Rate,Conditional Regression Rate,Correct Samples at From Timestep,Conditional Metric Valid
1,2,3.78787899017334,8.547008514404297,117,True
2,3,4.545454502105713,7.407407283782959,162,True
3,4,3.0303030014038086,4.545454502105713,176,True
4,5,1.1363636255264282,1.648351788520813,182,True
5,6,1.1363636255264282,1.612903118133545,186,True
6,7,1.89393949508667,2.6455025672912598,189,True
7,8,0.7575757503509521,1.0695186853408813,187,True
