epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_min_target_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,2.168774532740495,2.168774532740495,0.0,0.0,0.023502530493776114,0.375,0.0,0.0,0.0,0.0,19.49860725617564,0.0,45.07575757575758,45.07575757575758,45.07575757575758,0.053003652077732666,0.053003652077732666,0.053003652077732666,3.0,3.0,3.0,3.0,3.0,3.0,0.159010956233198,0.159010956233198,3.0,0.159010956233198
2,1.2562952034984791,1.2562952034984791,0.0,0.0,0.05393138945711467,0.375,0.0,0.0,0.0,0.0,53.4818941946924,0.0,56.81818181818182,56.81818181818182,56.81818181818182,0.06924503906206651,0.06924503906206651,0.06924503906206651,3.0,3.0,3.0,3.0,3.0,3.0,0.20773511718619952,0.20773511718619952,3.0,0.20773511718619952
3,0.9679295865606132,0.9679295865606132,0.0,0.0,0.06054846180071959,0.375,0.0,0.0,0.0,0.0,61.28133708055969,0.0,57.57575757575758,57.57575757575758,57.57575757575758,0.07302851816921523,0.07302851816921523,0.07302851816921523,3.0,3.0,3.0,3.0,3.0,3.0,0.2190855545076457,0.2190855545076457,3.0,0.2190855545076457
4,0.8427771566195298,0.8427771566195298,0.0,0.0,0.06276975612233054,0.375,0.0,0.0,0.0,0.0,67.2237697750081,0.0,64.39393939393939,64.39393939393939,64.39393939393939,0.07428710704500024,0.07428710704500024,0.07428710704500024,3.0,3.0,3.0,3.0,3.0,3.0,0.22286132113500076,0.22286132113500076,3.0,0.22286132113500076
5,0.7176182585506387,0.7176182585506387,0.0,0.0,0.06736524434917596,0.375,0.0,0.0,0.0,0.0,72.05199632471982,0.0,66.28787878787878,66.28787878787878,66.28787878787878,0.07810492836164706,0.07810492836164706,0.07810492836164706,3.0,3.0,3.0,3.0,3.0,3.0,0.23431478508494116,0.23431478508494116,3.0,0.23431478508494116
6,0.6745223240821364,0.6745223240821364,0.0,0.0,0.0668564480327298,0.375,0.0,0.0,0.0,0.0,74.65181062369847,0.0,71.21212121212122,71.21212121212122,71.21212121212122,0.08125465453574152,0.08125465453574152,0.08125465453574152,3.0,3.0,3.0,3.0,3.0,3.0,0.24376396360722455,0.24376396360722455,3.0,0.24376396360722455
7,0.6070316265663175,0.6070316265663175,0.0,0.0,0.07056066429825325,0.375,0.0,0.0,0.0,0.0,77.34447541121763,0.0,65.9090909090909,65.9090909090909,65.9090909090909,0.08152412803787173,0.08152412803787173,0.08152412803787173,3.0,3.0,3.0,3.0,3.0,3.0,0.2445723841136152,0.2445723841136152,3.0,0.2445723841136152
8,0.6126083361405184,0.6126083361405184,0.0,0.0,0.07009233140015668,0.375,0.0,0.0,0.0,0.0,76.04456828939992,0.0,67.04545454545455,67.04545454545455,67.04545454545455,0.08187710380915439,0.08187710380915439,0.08187710380915439,3.0,3.0,3.0,3.0,3.0,3.0,0.2456313114274632,0.2456313114274632,3.0,0.2456313114274632
9,0.5342728410922717,0.5342728410922717,0.0,0.0,0.07108085157700789,0.375,0.0,0.0,0.0,0.0,80.59424330707823,0.0,67.8030303030303,67.8030303030303,67.8030303030303,0.08569977748574632,0.08569977748574632,0.08569977748574632,3.0,3.0,3.0,3.0,3.0,3.0,0.257099332457239,0.257099332457239,3.0,0.257099332457239
10,0.5212349153384082,0.5212349153384082,0.0,0.0,0.07155377486290042,0.375,0.0,0.0,0.0,0.0,80.0371402208741,0.0,64.01515151515152,64.01515151515152,64.01515151515152,0.08344851524540872,0.08344851524540872,0.08344851524540872,3.0,3.0,3.0,3.0,3.0,3.0,0.2503455457362262,0.2503455457362262,3.0,0.2503455457362262
