epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,2.0573697361628214,1.3776177755673726,1.3043836587905884,0.050575472550094126,0.0857234375,0.713150552813212,0.7256931696573893,0.0,5.805545357259114,54.51999998728434,57.44833334604899,77.0099999332428,77.07999990463257,77.0099999332428,0.21308736970424652,0.15285930745601653,0.27112429685592654,5.728921890258789,8.0,5.728921890258789,5.728921890258789,8.0,8.0,0.8757190326145717,2.1689943748474123,8.0,2.1689943748474123
2,0.8334333239873251,0.5271559108893077,0.5149482761065165,0.02116593764871359,0.16522141927083334,0.7148964364051819,0.7271081377029419,0.0,5.816865101623535,80.95666668256123,81.0983333683014,81.72999974250793,81.30999999046325,81.72999974250793,0.2428417442560196,0.17338114643096925,0.29902522578239443,5.699583530426025,8.0,5.699583530426025,5.699583530426025,8.0,8.0,0.9882003266843352,2.3922018062591555,8.0,2.3922018062591555
3,0.7378313004811605,0.44730743157068886,0.43914313570658364,0.013141789003213247,0.1760037109375,0.7074642687479655,0.7189015240669251,0.0,5.751212192535401,83.93833334287008,84.17833331108093,83.6499997138977,83.64999967575073,83.6499997138977,0.2524447109222412,0.17746065368652345,0.30811855220794676,5.613036632537842,8.0,5.613036632537842,5.613036632537842,8.0,8.0,0.9960931499765676,2.464948417663574,8.0,2.464948417663574
4,0.7000518409411113,0.40743040466308594,0.4007842538515727,0.009853838671247164,0.17789759114583334,0.6941778970718384,0.7045115879058838,0.0,5.63609270324707,85.463333346049,85.44999999364217,83.6599999141693,84.16999988555908,83.6599999141693,0.2511326117515564,0.17357703137397767,0.30357316904067994,5.486675262451172,7.0,5.486675262451172,5.486675262451172,7.0,7.0,0.9523608041693141,2.1250121832847597,7.0,2.1250121832847597
5,0.6859188587824504,0.38491892150243123,0.3780870634873708,0.011314575090507666,0.16943268229166666,0.676433552646637,0.685317662525177,0.0,5.482541300201416,86.31833335558574,86.3066666762034,85.60999979019165,85.64999980926514,85.60999979019165,0.2469997281551361,0.16592239153385163,0.3090378867149353,5.330950736999512,6.0,5.330950736999512,5.330950736999512,6.0,6.0,0.8845240954321077,1.8542273202896118,6.0,1.8542273202896118
6,0.6538380837122599,0.36568722031911216,0.3587840957482656,0.013487502611676852,0.16311328125,0.6569122005462646,0.6640869799296061,0.0,5.312695839436849,87.09666668891907,87.135,86.76000000953674,86.49000000953674,86.76000000953674,0.24349133012294769,0.16013799903392792,0.31081057763099673,5.177323341369629,6.0,5.177323341369629,5.177323341369629,6.0,6.0,0.829086200238582,1.8648634657859802,6.0,1.8648634657859802
7,0.6242117700576783,0.3483494526863098,0.34070275087356566,0.013644081003467243,0.1582521484375,0.6379589831988016,0.6433561066945394,0.0,5.146848853556315,87.75833334604899,87.77999999364216,87.37000000953674,87.1699997806549,87.37000000953674,0.24379436185359954,0.1561278065443039,0.3145765947341919,5.0263824462890625,6.0,5.0263824462890625,5.0263824462890625,6.0,6.0,0.7847580661919037,1.8874595684051514,6.0,1.8874595684051514
8,0.6063341211954753,0.3385623620669047,0.331120733722051,0.013376156671345235,0.15328391927083335,0.6190104756355286,0.6225897356669108,0.0,4.980717885335286,88.05500000953674,88.15333331743876,87.64999975204468,87.39000001907348,87.64999975204468,0.2407429241657257,0.1500808204650879,0.3040513153553009,4.873927116394043,5.0,4.873927116394043,4.873927116394043,5.0,5.0,0.7314829805154579,1.5202565767765046,5.0,1.5202565767765046
9,0.5846683191935221,0.3267951961517334,0.3179022791544596,0.013139201500515143,0.14884342447916668,0.5999299565633138,0.6016956542650859,0.0,4.813565234120687,88.47166665712993,88.62999999682108,87.73999997138976,87.69999997138977,87.73999997138976,0.24202477560043334,0.14649657320976256,0.309529078912735,4.721066951751709,5.0,4.721066951751709,4.721066951751709,5.0,5.0,0.6916201303254849,1.547645394563675,5.0,1.547645394563675
10,0.5722055406570434,0.3201554406483968,0.31258068431218466,0.014644699909289677,0.14348665364583332,0.5807848395983378,0.5808173082669577,0.0,4.646538466135661,88.66833334287007,88.77000002861023,88.08999996185302,87.82999976158142,88.08999996185302,0.2369767660856247,0.13996663634777068,0.31048054919242857,4.567000389099121,5.0,4.567000389099121,4.567000389099121,5.0,5.0,0.6392276826611639,1.552402745962143,5.0,1.552402745962143
