epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,2.1511794056892395,1.4520389657656352,1.35606208264033,0.07776135771349073,0.065361328125,0.5880551490147908,0.5899558101654053,0.08995581016540527,4.719646481323243,51.35333333015442,54.34833332379659,75.7899997329712,76.35999972343444,75.7899997329712,0.20848825597763063,0.12565611505508423,0.27620259499549865,4.724648952484131,5.0,4.724648952484131,4.724648952484131,5.0,5.0,0.5936810323682292,1.3810129749774933,5.0,1.3810129749774933
2,0.8249747780164083,0.5330583021958669,0.5221644893487295,0.02663295900821686,0.13912584635416667,0.5887467549641927,0.5903319307963053,0.09033193079630533,4.722655446370442,80.88000003496806,80.8483333683014,81.40999999046326,81.18999976158142,81.40999999046326,0.2474175474882126,0.14767508449554442,0.3167300543308258,4.685293674468994,5.0,4.685293674468994,4.685293674468994,5.0,5.0,0.6919011392636486,1.583650271654129,5.0,1.583650271654129
3,0.7210902994155883,0.45427284735043844,0.4469717499891917,0.01673312354783217,0.14837083333333334,0.5798783423423767,0.5801810466766357,0.08018104667663574,4.641448373413086,83.7450000222524,83.82166665712992,83.32999995231629,83.30999993324279,83.32999995231629,0.25241067743301393,0.14806270756721496,0.3227418212890625,4.585233688354492,5.0,4.585233688354492,4.585233688354492,5.0,5.0,0.6789021147261737,1.6137091064453124,5.0,1.6137091064453124
4,0.6761189716339111,0.41665790158907573,0.40852968236605325,0.01652544767955939,0.14693040364583335,0.5648507383346557,0.5634049486160279,0.06340494861602783,4.507239588928223,85.17999998410542,85.1983333269755,83.26999992370605,83.77999990463258,83.26999992370605,0.24970884552001954,0.1434439722776413,0.33091426758766174,4.44542121887207,4.0,4.44542121887207,4.44542121887207,4.0,4.0,0.6376688780823236,1.323657070350647,4.0,1.323657070350647
5,0.6510740153948466,0.3934343013604482,0.38458582582473755,0.018208049688736596,0.14036790364583332,0.5455426797866821,0.5423062184651692,0.04230621846516927,4.338449747721354,86.0000000222524,86.1783333492279,85.30999982833862,85.10999984741211,85.30999982833862,0.2443102432012558,0.13666580011844634,0.3325768922328949,4.277910232543945,4.0,4.277910232543945,4.277910232543945,4.0,4.0,0.5846440247655071,1.3303075689315795,4.0,1.3303075689315795
6,0.6208577312151591,0.37557345708211265,0.36682978105545044,0.019127889705697697,0.13422180989583332,0.524768338839213,0.5200697911580404,0.020069791158040366,4.160558329264323,86.69666667938232,86.8233333269755,86.28000002861023,86.10999979019165,86.28000002861023,0.24218714673519134,0.13100536646842956,0.3341648299217224,4.116449356079102,4.0,4.116449356079102,4.116449356079102,4.0,4.0,0.5392769564418736,1.3366593196868897,4.0,1.3366593196868897
7,0.5930556785583496,0.3593274245262146,0.3497972637017568,0.01975217926601569,0.1293876953125,0.5055652493317921,0.49991661597887677,0.002218011474609375,3.999332927831014,87.34499998092652,87.56833331108093,87.2199997806549,86.85000001907349,87.2199997806549,0.2413931537628174,0.12750345165729524,0.3387698492527008,3.9802379608154297,4.0,3.9802379608154297,3.9802379608154297,4.0,4.0,0.5074940784213615,1.3550793970108033,4.0,1.3550793970108033
8,0.575713832505544,0.3485265291372935,0.3400859053929647,0.020726511012514433,0.12565768229166666,0.4909346419493357,0.48484198234875997,0.0,3.8787358587900798,87.66666666984558,87.79999999046326,87.38000001907349,87.02000003814697,87.38000001907349,0.24133628814220429,0.12471642129421234,0.3191060929298401,3.8716695308685303,3.0,3.8716695308685303,3.8716695308685303,3.0,3.0,0.4828607683237651,0.9573182787895202,3.0,0.9573182787895202
9,0.5560360812822978,0.3367054973602295,0.32769400424957273,0.01908478024105231,0.12365406901041667,0.4770669681708018,0.47078220675786336,0.0,3.766257654062907,88.1383333492279,88.26166668891906,87.38,87.32999998092652,87.38,0.23968699712753297,0.12150835983753204,0.3231300298213959,3.7583584785461426,3.0,3.7583584785461426,3.7583584785461426,3.0,3.0,0.4566719744096242,0.9693900894641876,3.0,0.9693900894641876
10,0.5445914176623027,0.32968143671353656,0.32199186100959776,0.019679098187883694,0.1195025390625,0.46284020851453145,0.45658509311676027,0.0,3.652680744934082,88.31333332061767,88.39333335558574,87.76,87.34,87.76,0.23259583606719972,0.11618475003242493,0.323582190990448,3.642956018447876,3.0,3.642956018447876,3.642956018447876,3.0,3.0,0.42325593438248443,0.970746572971344,3.0,0.970746572971344
