epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_min_target_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,train_final_ce,train_prefix_ce,train_temporal_loss,train_total_loss,train_selected_transition_fraction,train_violating_transition_fraction,val_loss,val_acc,val_soft_acc,val_hard_acc,val_raw_spike_rate,val_gated_spike_rate,val_prefix_spike_rate,val_effective_timestep,val_hard_effective_timestep,val_layer1_effective_timestep,val_layer2_effective_timestep,val_layer1_hard_timestep,val_layer2_hard_timestep,val_energy_proxy,val_prefix_energy_proxy,val_executed_timestep,val_loop_energy_proxy,val_final_accuracy,val_mean_prefix_accuracy,val_ever_regressed_fraction,val_mean_population_regression,val_mean_conditional_regression,val_beneficial_transition_fraction,val_destructive_transition_fraction,val_stable_correct_fraction
1,1.9862870008375695,1.98112542336059,0.0,0.0,0.042854893235208816,1.0,0.0,0.0,0.0,0.0,28.422273975513928,0.0,1.98112542336059,2.0255005990269566,0.005161579689680839,1.9862870008375695,0.00016572755132639768,0.037122969837587005,1.3063762359840925,51.16279086401296,51.16279086401296,0.0,0.06680074587117794,0.06680074587117794,0.06680074587117794,8.0,8.0,8.0,8.0,8.0,8.0,0.5344059669694236,0.5344059669694236,8.0,0.5344059669694236,51.16279220581055,50.69767379760742,29.411766052246094,3.189368963241577,6.299212455749512,3.5880398750305176,3.189368963241577,51.16279220581055
2,1.237168880183846,1.230958545844129,0.0,0.0,0.07494352477885731,1.0,0.0,0.0,0.0,0.0,54.524361948955914,0.0,1.230958545844129,1.2953065451225936,0.0062103310098607966,1.237168880183846,0.040768977652223926,0.3246151062286094,0.9676424431246381,63.25581389804219,63.25581389804219,0.0,0.07009868864403214,0.07009868864403214,0.07009868864403214,8.0,8.0,8.0,8.0,8.0,8.0,0.5607895091522571,0.5607895091522571,8.0,0.5607895091522571,63.25581741333008,60.81394958496094,22.292993545532227,2.5249171257019043,4.175824165344238,3.322258949279785,2.5249171257019043,63.25581741333008
3,1.0360216234233706,1.0255896472599002,0.0,0.0,0.07608449984592518,1.0,0.0,0.0,0.0,0.0,59.86078904289104,0.0,1.0255896472599002,1.1069660845046254,0.010431975697808987,1.0360216234233706,0.07971495217071055,0.4222253547881983,1.043961954948514,57.67441843831262,57.67441843831262,0.0,0.07302804731352384,0.07302804731352384,0.07302804731352384,8.0,8.0,8.0,8.0,8.0,8.0,0.5842243785081908,0.5842243785081908,8.0,0.5842243785081908,57.67441940307617,55.523258209228516,21.01449203491211,2.3255813121795654,4.211792945861816,3.7873752117156982,2.3255813121795654,57.67441940307617
4,0.9398407485258276,0.926527227990312,0.0,0.0,0.08065307333961717,1.0,0.0,0.0,0.0,0.0,61.48491889030917,0.0,0.926527227990312,1.0144842243526486,0.013313528506858859,0.9398407485258276,0.13241631254173486,0.3640016044237221,0.8420375923777735,64.18604676113573,64.18604676113573,0.0,0.07552906351034032,0.07552906351034032,0.07552906351034032,8.0,8.0,8.0,8.0,8.0,8.0,0.6042325080827226,0.6042325080827226,8.0,0.6042325080827226,64.18605041503906,62.32558059692383,18.35443115234375,2.3255813121795654,3.7473230361938477,3.986711025238037,2.3255813121795654,64.18605041503906
5,0.8302630547027854,0.8205350345635912,0.0,0.0,0.0822943667524652,1.0,0.0,0.0,0.0,0.0,65.77726236075647,0.0,0.8205350345635912,0.9222350878394674,0.009728023082259913,0.8302630547027854,0.1791514836234449,0.34695890570046456,0.7348251802976742,71.16279072539751,71.16279072539751,0.0,0.08415223283823146,0.08415223283823146,0.08415223283823146,8.0,8.0,8.0,8.0,8.0,8.0,0.6732178627058517,0.6732178627058517,8.0,0.6732178627058517,71.16278839111328,68.3720932006836,21.764705657958984,2.724252462387085,4.007820129394531,4.385381698608398,2.724252462387085,71.16278839111328
6,0.7772976465678824,0.7708789487725898,0.0,0.0,0.08647067253661543,1.0,0.0,0.0,0.0,0.0,69.25754076920087,0.0,0.7708789487725898,0.8827520044663113,0.006418701671841802,0.7772976465678824,0.21677163678919356,0.3189206135452762,0.6795874994854595,72.55813956260681,72.55813956260681,0.0,0.0814999905436538,0.0814999905436538,0.0814999905436538,8.0,8.0,8.0,8.0,8.0,8.0,0.6519999243492304,0.6519999243492304,8.0,0.6519999243492304,72.55814361572266,69.88372039794922,21.910112380981445,2.9235880374908447,4.206501007080078,4.252491474151611,2.9235880374908447,72.55814361572266
7,0.7342427776750445,0.7265540277045177,0.0,0.0,0.08597290322288283,1.0,0.0,0.0,0.0,0.0,69.25754076920087,0.0,0.7265540277045177,0.8410965337000977,0.00768875314696344,0.7342427776750445,0.22704674569747288,0.3170368835295436,0.6802939733793569,73.02325573078421,73.02325573078421,0.0,0.08515967113334079,0.08515967113334079,0.08515967113334079,8.0,8.0,8.0,8.0,8.0,8.0,0.6812773690667263,0.6812773690667263,8.0,0.6812773690667263,73.02325439453125,69.4186019897461,21.46892738342285,2.7906975746154785,4.050144672393799,4.784053325653076,2.7906975746154785,73.02325439453125
8,0.6711830319771911,0.6637147626301528,0.0,0.0,0.0889069807225203,1.0,0.0,0.0,0.0,0.0,72.3897912386122,0.0,0.6637147626301528,0.7850712362132327,0.007468266369398951,0.6711830319771911,0.26715281412109143,0.3435978278898031,0.6796457895012789,72.55813956260681,72.55813956260681,0.0,0.08745638686557149,0.08745638686557149,0.08745638686557149,8.0,8.0,8.0,8.0,8.0,8.0,0.6996510949245719,0.6996510949245719,8.0,0.6996510949245719,72.55814361572266,68.5465087890625,22.77777862548828,3.056478261947632,4.496578693389893,5.1827239990234375,3.056478261947632,72.55814361572266
9,0.6315793439296448,0.6242012039967867,0.0,0.0,0.08898614232888631,1.0,0.0,0.0,0.0,0.0,74.59396757271892,0.0,0.6242012039967867,0.7509649788697191,0.007378148381747392,0.6315793439296448,0.2817368363559661,0.33038509625016677,0.6213490056437115,72.55813956260681,72.55813956260681,0.0,0.08903737886007441,0.08903737886007441,0.08903737886007441,8.0,8.0,8.0,8.0,8.0,8.0,0.7122990308805953,0.7122990308805953,8.0,0.7122990308805953,72.55814361572266,68.77906799316406,22.826087951660156,2.9235880374908447,4.284323215484619,5.116279125213623,2.9235880374908447,72.55814361572266
10,0.5767016119027636,0.5674275701947665,0.0,0.0,0.09541635889464907,1.0,0.0,0.0,0.0,0.0,78.42227403083146,0.0,0.5674275701947665,0.7236931835692333,0.009274041823601985,0.5767016119027636,0.31339079674048104,0.35986029915079437,0.5921040534973144,77.20930246419685,77.20930246419685,0.0,0.0923872230357902,0.0923872230357902,0.0923872230357902,8.0,8.0,8.0,8.0,8.0,8.0,0.7390977842863216,0.7390977842863216,8.0,0.7390977842863216,77.20929718017578,72.84883880615234,15.591398239135742,1.9933555126190186,2.759889602661133,5.116279125213623,1.9933555126190186,77.20929718017578
