Policy,Threshold,Lambda,Accuracy,Average Timestep,Normalized Average Timestep,Error Rate,Number of Samples
Confidence,0.5,,79.61000204086304,1.0651999711990356,0.13314999639987946,20.389997959136963,10000
Confidence,0.5257894992828369,,80.16999959945679,1.090000033378601,0.13625000417232513,19.830000400543213,10000
Confidence,0.551578938961029,,80.57000041007996,1.1168999671936035,0.13961249589920044,19.429999589920044,10000
Confidence,0.577368438243866,,81.19999766349792,1.142799973487854,0.14284999668598175,18.800002336502075,10000
Confidence,0.6031578779220581,,81.92999958992004,1.1778000593185425,0.1472250074148178,18.070000410079956,10000
Confidence,0.628947377204895,,82.73000121116638,1.2171000242233276,0.15213750302791595,17.269998788833618,10000
Confidence,0.6547368764877319,,83.43999981880188,1.2554999589920044,0.15693749487400055,16.56000018119812,10000
Confidence,0.6805263161659241,,84.10999774932861,1.3005000352859497,0.1625625044107437,15.890002250671387,10000
Confidence,0.706315815448761,,84.78999733924866,1.3468999862670898,0.16836249828338623,15.210002660751343,10000
Confidence,0.7321052551269531,,85.6000006198883,1.4055999517440796,0.17569999396800995,14.399999380111694,10000
Confidence,0.75789475440979,,86.23999953269958,1.4607000350952148,0.18258750438690186,13.760000467300415,10000
Confidence,0.7836841940879822,,87.00000047683716,1.5264999866485596,0.19081249833106995,12.999999523162842,10000
Confidence,0.8094736933708191,,87.99999952316284,1.617799997329712,0.202224999666214,12.000000476837158,10000
Confidence,0.8352631330490112,,88.94000053405762,1.7194000482559204,0.21492500603199005,11.059999465942383,10000
Confidence,0.8610526323318481,,89.82999920845032,1.8315999507904053,0.22894999384880066,10.170000791549683,10000
Confidence,0.8868421316146851,,90.85999727249146,1.9707000255584717,0.24633750319480896,9.140002727508545,10000
Confidence,0.9126315712928772,,91.97999835014343,2.15339994430542,0.2691749930381775,8.020001649856567,10000
Confidence,0.9384210705757141,,93.08000206947327,2.414799928665161,0.30184999108314514,6.919997930526733,10000
Confidence,0.9642105102539062,,94.60999965667725,2.8287999629974365,0.35359999537467957,5.390000343322754,10000
Confidence,0.9900000095367432,,96.16000056266785,3.8333001136779785,0.4791625142097473,3.8399994373321533,10000
