Policy,Threshold,Lambda,Accuracy,Average Timestep,Normalized Average Timestep,Error Rate,Number of Samples
Confidence Stability,0.5,,88.35999965667725,2.263700008392334,0.28296250104904175,11.640000343322754,10000
Confidence Stability,0.5257894992828369,,88.7000024318695,2.283900022506714,0.28548750281333923,11.299997568130493,10000
Confidence Stability,0.551578938961029,,88.94000053405762,2.303800106048584,0.287975013256073,11.059999465942383,10000
Confidence Stability,0.577368438243866,,89.32999968528748,2.3297998905181885,0.29122498631477356,10.670000314712524,10000
Confidence Stability,0.6031578779220581,,89.74999785423279,2.354599952697754,0.29432499408721924,10.250002145767212,10000
Confidence Stability,0.628947377204895,,90.27000069618225,2.3849000930786133,0.29811251163482666,9.729999303817749,10000
Confidence Stability,0.6547368764877319,,90.63000082969666,2.4131999015808105,0.3016499876976013,9.369999170303345,10000
Confidence Stability,0.6805263161659241,,91.04999899864197,2.452899932861328,0.306612491607666,8.950001001358032,10000
Confidence Stability,0.706315815448761,,91.40999913215637,2.485100030899048,0.310637503862381,8.590000867843628,10000
Confidence Stability,0.7321052551269531,,91.75999760627747,2.5262999534606934,0.31578749418258667,8.240002393722534,10000
Confidence Stability,0.75789475440979,,92.11000204086304,2.5697999000549316,0.32122498750686646,7.889997959136963,10000
Confidence Stability,0.7836841940879822,,92.59999990463257,2.623199939727783,0.3278999924659729,7.400000095367432,10000
Confidence Stability,0.8094736933708191,,93.16999912261963,2.688800096511841,0.3361000120639801,6.830000877380371,10000
Confidence Stability,0.8352631330490112,,93.58999729156494,2.7518999576568604,0.34398749470710754,6.410002708435059,10000
Confidence Stability,0.8610526323318481,,93.99999976158142,2.827899932861328,0.353487491607666,6.000000238418579,10000
Confidence Stability,0.8868421316146851,,94.58000063896179,2.931299924850464,0.366412490606308,5.419999361038208,10000
Confidence Stability,0.9126315712928772,,94.9899971485138,3.0669000148773193,0.3833625018596649,5.010002851486206,10000
Confidence Stability,0.9384210705757141,,95.39999961853027,3.25219988822937,0.40652498602867126,4.600000381469727,10000
Confidence Stability,0.9642105102539062,,96.03000283241272,3.56469988822937,0.44558748602867126,3.9699971675872803,10000
Confidence Stability,0.9900000095367432,,96.75999879837036,4.3856000900268555,0.5482000112533569,3.2400012016296387,10000
