Policy,Threshold,Lambda,Accuracy,Average Timestep,Normalized Average Timestep,Error Rate,Number of Samples
Margin,0.0,,77.36999988555908,1.0,0.125,22.630000114440918,10000
Margin,0.04999999701976776,,78.09000015258789,1.0202000141143799,0.12752500176429749,21.90999984741211,10000
Margin,0.09999999403953552,,78.65999937057495,1.0433000326156616,0.1304125040769577,21.34000062942505,10000
Margin,0.14999999105930328,,79.46000099182129,1.069000005722046,0.13362500071525574,20.53999900817871,10000
Margin,0.19999998807907104,,80.27999997138977,1.101099967956543,0.13763749599456787,19.72000002861023,10000
Margin,0.2499999850988388,,81.04000091552734,1.131600022315979,0.14145000278949738,18.959999084472656,10000
Margin,0.29999998211860657,,81.83000087738037,1.167799949645996,0.1459749937057495,18.16999912261963,10000
Margin,0.34999996423721313,,82.46999979019165,1.207900047302246,0.15098750591278076,17.53000020980835,10000
Margin,0.3999999761581421,,83.07999968528748,1.251099944114685,0.15638749301433563,16.920000314712524,10000
Margin,0.44999998807907104,,83.93999934196472,1.2980999946594238,0.16226249933242798,16.06000065803528,10000
Margin,0.5,,84.79999899864197,1.3554999828338623,0.1694374978542328,15.200001001358032,10000
Margin,0.550000011920929,,85.68000197410583,1.4148999452590942,0.17686249315738678,14.319998025894165,10000
Margin,0.6000000238418579,,86.64000034332275,1.490399956703186,0.18629999458789825,13.359999656677246,10000
Margin,0.6499999761581421,,87.44999766349792,1.5741000175476074,0.19676250219345093,12.550002336502075,10000
Margin,0.699999988079071,,88.66999745368958,1.6897000074386597,0.21121250092983246,11.330002546310425,10000
Margin,0.75,,89.63000178337097,1.809999942779541,0.22624999284744263,10.369998216629028,10000
Margin,0.7999999523162842,,90.75000286102295,1.9591000080108643,0.24488750100135803,9.24999713897705,10000
Margin,0.8499999642372131,,92.08999872207642,2.164799928665161,0.27059999108314514,7.910001277923584,10000
Margin,0.8999999761581421,,93.37999820709229,2.463099956512451,0.3078874945640564,6.620001792907715,10000
