epoch,train_loss,train_ce_loss,train_spike_cost,train_raw_spike_rate,train_gated_spike_rate,train_time_cost,train_acc,test_acc,test_spike_rate,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,energy_proxy,prefix_energy_proxy
1,0.9054372716585795,0.8990850156148275,0.23522585331598916,0.23522585331598916,0.23522585331598916,1.0,71.15166666666667,79.24000003814697,0.3606973501682281,0.3606973501682281,0.3606973501682281,0.3606973501682281,8.0,8.0,2.885578801345825,2.885578801345825
2,0.5188009451707204,0.5048134641806284,0.29937391282717385,0.29937391282717385,0.29937391282717385,1.0,81.70833333333333,83.17999994277955,0.34381573214530947,0.34381573214530947,0.34381573214530947,0.34381573214530947,8.0,8.0,2.7505258571624758,2.7505258571624758
3,0.45820430181821187,0.43664575514793397,0.31861824763615926,0.31861824763615926,0.31861824763615926,1.0,84.32833333969116,84.85999997138977,0.3341148511886597,0.3341148511886597,0.3341148511886597,0.3341148511886597,8.0,8.0,2.6729188095092775,2.6729188095092775
4,0.42322442660331727,0.3946344722270966,0.31474881335894267,0.31474881335894267,0.31474881335894267,1.0,85.97333333651225,82.8799999332428,0.3367021478176117,0.3367021478176117,0.3367021478176117,0.3367021478176117,8.0,8.0,2.6936171825408937,2.6936171825408937
5,0.41422465750376386,0.37849967408180235,0.314499427318573,0.314499427318573,0.314499427318573,1.0,86.54333333333334,85.89,0.32122324571609495,0.32122324571609495,0.32122324571609495,0.32122324571609495,8.0,8.0,2.5697859657287596,2.5697859657287596
6,0.3920548950990041,0.35686674698193865,0.3037627206881841,0.3037627206881841,0.3037627206881841,1.0,87.29833333651224,87.05000003814698,0.3076301392555237,0.3076301392555237,0.3076301392555237,0.3076301392555237,8.0,8.0,2.4610411140441895,2.4610411140441895
7,0.3811208081881205,0.3462224672953288,0.2979665830453237,0.2979665830453237,0.2979665830453237,1.0,87.79166666666667,88.09000004768372,0.30211971735954285,0.30211971735954285,0.30211971735954285,0.30211971735954285,8.0,8.0,2.416957738876343,2.416957738876343
8,0.35815947823524474,0.3232149490674337,0.2988903612057368,0.2988903612057368,0.2988903612057368,1.0,88.66833333969116,88.51000004768372,0.31354330039024353,0.31354330039024353,0.31354330039024353,0.31354330039024353,8.0,8.0,2.5083464031219482,2.5083464031219482
9,0.34687240118980406,0.31156191555658974,0.30620949751536053,0.30620949751536053,0.30620949751536053,1.0,88.91,88.06000004768372,0.2949507584571838,0.2949507584571838,0.2949507584571838,0.2949507584571838,8.0,8.0,2.3596060676574706,2.3596060676574706
10,0.34024135850270587,0.3053249359210332,0.29832824138005576,0.29832824138005576,0.29832824138005576,1.0,89.1366666730245,88.8499999332428,0.3071202925682068,0.3071202925682068,0.3071202925682068,0.3071202925682068,8.0,8.0,2.456962340545654,2.456962340545654
11,0.33511123615900673,0.30049747132460275,0.29227509061495466,0.29227509061495466,0.29227509061495466,1.0,89.41833333333334,89.00000007629394,0.29355379214286803,0.29355379214286803,0.29355379214286803,0.29355379214286803,8.0,8.0,2.3484303371429442,2.3484303371429442
12,0.3257983870188395,0.2909977149883906,0.2960132077773412,0.2960132077773412,0.2960132077773412,1.0,89.71166666666667,89.54999994277954,0.3017797146320343,0.3017797146320343,0.3017797146320343,0.3017797146320343,8.0,8.0,2.4142377170562743,2.4142377170562743
13,0.3196296174049377,0.28516883795261383,0.289215394337972,0.289215394337972,0.289215394337972,1.0,89.97,89.37999995231628,0.30220967197418214,0.30220967197418214,0.30220967197418214,0.30220967197418214,8.0,8.0,2.417677375793457,2.417677375793457
14,0.3141435438315074,0.2796608846704165,0.28965298040707904,0.28965298040707904,0.28965298040707904,1.0,90.12000000317892,89.6899999332428,0.28653945808410647,0.28653945808410647,0.28653945808410647,0.28653945808410647,8.0,8.0,2.2923156646728517,2.2923156646728517
15,0.3019278018951416,0.26729345078468325,0.2926868640581767,0.2926868640581767,0.2926868640581767,1.0,90.555,89.4699999332428,0.28926237487792966,0.28926237487792966,0.28926237487792966,0.28926237487792966,8.0,8.0,2.3140989990234373,2.3140989990234373
16,0.29969887574513754,0.26545076167583465,0.28496206727027895,0.28496206727027895,0.28496206727027895,1.0,90.58166666984557,90.0399999332428,0.2897755476951599,0.2897755476951599,0.2897755476951599,0.2897755476951599,8.0,8.0,2.318204381561279,2.318204381561279
17,0.29841433356602987,0.26392273891766865,0.28983170883655546,0.28983170883655546,0.28983170883655546,1.0,90.58,89.37000007629395,0.28405779757499694,0.28405779757499694,0.28405779757499694,0.28405779757499694,8.0,8.0,2.2724623805999755,2.2724623805999755
18,0.2941592287460963,0.26017935542265574,0.27959727918306987,0.27959727918306987,0.27959727918306987,1.0,90.75000000317891,89.9999999332428,0.28168625469207764,0.28168625469207764,0.28168625469207764,0.28168625469207764,8.0,8.0,2.253490037536621,2.253490037536621
19,0.28551622180143993,0.2508698909044266,0.2929264631907145,0.2929264631907145,0.2929264631907145,1.0,91.04333333651225,90.55999993324279,0.2752181193828583,0.2752181193828583,0.2752181193828583,0.2752181193828583,8.0,8.0,2.2017449550628663,2.2017449550628663
20,0.28236349425315854,0.2482376973470052,0.28251578566233315,0.28251578566233315,0.28251578566233315,1.0,91.1816666730245,90.3399999332428,0.2705466553211212,0.2705466553211212,0.2705466553211212,0.2705466553211212,8.0,8.0,2.1643732425689697,2.1643732425689697
