epoch,train_loss,train_ce_loss,train_spike_cost,train_raw_spike_rate,train_gated_spike_rate,train_time_cost,train_acc,test_acc,test_spike_rate,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,energy_proxy,prefix_energy_proxy
1,1.5694797934850058,1.5585860217412313,0.11877063802083333,0.12071736758550008,0.11682391010920207,0.9706049907684327,56.66833336512248,50.91000009536743,0.4260232228279114,0.43882961316108704,0.4260232228279114,0.44209119968414307,7.767895221710205,8.0,3.3093037569425148,3.5367295974731445
2,0.8033917406082153,0.7793308658917745,0.23195901962121326,0.23564149633248646,0.22827653629779815,0.9710846445083618,72.9583333237966,75.7900000667572,0.34084824266433716,0.3515327713489532,0.34084824266433716,0.3542915976047516,7.769314765930176,8.0,2.6481572846733865,2.8343327808380128
3,0.657833065700531,0.6200516154289245,0.2882024083773295,0.29264145584106444,0.28376335816383363,0.9711793303171794,77.69666665395101,77.34000012397766,0.34500497913360595,0.355791400718689,0.34500497913360595,0.35843056387901306,7.769260406494141,8.0,2.680433524426062,2.8674445110321045
4,0.608532831732432,0.5579300421396891,0.2939667660395304,0.2985067548116048,0.2894267808278402,0.9711030614217122,79.46500000317891,78.77999947547913,0.35153454427719116,0.3625687273979187,0.35153454427719116,0.3650596704006195,7.768270969390869,8.0,2.730815595046553,2.920477363204956
5,0.6027892506281535,0.5403561094760895,0.2777279502073924,0.28205255460739137,0.27340335002740224,0.9709348520278931,80.26500001589457,80.79999989509582,0.3505596004486084,0.3616148609161377,0.3505596004486084,0.36399130711555483,7.766509056091309,8.0,2.7226243115838678,2.9119304569244386
6,0.5666232729593913,0.5037140668710073,0.28747033224105834,0.2919602304935455,0.28298043632507325,0.9707137878417968,81.72666666030884,82.02000002861023,0.3670914782524109,0.37875736050605774,0.3670914782524109,0.38121582703590395,7.764697074890137,8.0,2.850354127403591,3.0497266162872316
7,0.5345829003016154,0.47132721597353616,0.29465615359942116,0.29932110987504323,0.2899911961555481,0.9704576632181804,83.31999998092651,82.57999970436096,0.41180823316574094,0.42462753582000734,0.41180823316574094,0.42717425446510315,7.7625579833984375,8.0,3.1966852879899275,3.4173940357208252
8,0.5092140433947245,0.4448338519891103,0.3174488533337911,0.322465683333079,0.3124320274035136,0.9701550020853679,83.94166667620341,83.19000027656556,0.33450264544487,0.34566827077865603,0.33450264544487,0.34867690620422365,7.759529113769531,8.0,2.595583015962396,2.789415249633789
9,0.5082905503114065,0.4444421000321706,0.30722266704241435,0.3121836625099182,0.3022616761525472,0.9697462714195252,84.28666668256123,83.34000009536743,0.3284142693519592,0.3394988359928131,0.3284142693519592,0.3422163379192352,7.756394386291504,8.0,2.5473105951795625,2.737730703353882
10,0.4974908085187276,0.43335146576563516,0.3134657614390055,0.3186009308338165,0.30833059021631876,0.969321026579539,84.44333331743876,84.60000034332275,0.3230598839759827,0.33413913855552674,0.3230598839759827,0.33690175533294675,7.752455234527588,8.0,2.504507288595482,2.695214042663574
