epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,1.5336947015126545,1.018601430241267,0.9938641507307688,0.02898993945469459,0.07069864908854166,0.7215869465510051,0.7339333656311036,0.0,5.8714669250488285,67.34833333969117,67.28166666666667,88.17,87.96,88.17,0.1395280210018158,0.10248787887096406,0.15178076128959656,5.890948295593262,8.0,5.890948295593262,5.890948295593262,8.0,8.0,0.6037507953538743,1.2142460903167724,8.0,1.2142460903167724
2,0.5245326513608297,0.330860600233078,0.3204986089070638,0.016458195095260936,0.10413414713541666,0.7360933795293172,0.7486211859385172,6.612141927083333e-08,5.988969487508138,90.74500000635783,90.73333333969116,92.74,92.94,92.74,0.14506671690940856,0.10583470472097396,0.1579965587377548,5.854912757873535,8.0,5.854912757873535,5.854912757873535,8.0,8.0,0.6196529628966089,1.2639724699020385,8.0,1.2639724699020385
3,0.39015675239562986,0.2310223287900289,0.22272923528353372,0.014664053907990455,0.10167802734375,0.7141047392527262,0.7276639432907105,0.0,5.821311546325684,93.46333333333334,93.42333333651224,94.5,94.6,94.5,0.14471006588935853,0.10001722382307053,0.15845280981063842,5.546316623687744,7.0,5.546316623687744,5.546316623687744,7.0,7.0,0.5547271911449939,1.109169668674469,7.0,1.109169668674469
4,0.334993253437678,0.18650272161960602,0.17847200758457185,0.026027729054292043,0.09223404947916666,0.6560528480211893,0.668008091100057,0.0,5.344064728800456,94.72333333651225,94.55333333333333,95.26,95.52,95.26,0.13970820150375365,0.08581305232048035,0.15440592794418334,4.910992622375488,6.0,4.910992622375488,4.910992622375488,6.0,6.0,0.4214272668494008,0.9264355676651,6.0,0.9264355676651
5,0.3037224651495616,0.16105476255019505,0.15612942553957304,0.04699636224508286,0.07556497395833334,0.5595740369478861,0.562927775255839,0.0,4.503422202046712,95.48333333651225,95.18333333969116,95.69,96.01,95.69,0.1278804068684578,0.06542606056928635,0.15147109122276306,4.028785228729248,4.0,4.028785228729248,4.028785228729248,4.0,4.0,0.2635875463954859,0.6058843648910522,4.0,0.6058843648910522
6,0.2765128346602122,0.145665185602506,0.15323985175291696,0.062426199253400164,0.05719344075520833,0.4541163801511129,0.4483930440743764,0.0,3.5871443525950113,95.93833333333333,95.2566666730245,95.42,96.22,95.42,0.12081281518936157,0.05117335022091866,0.15073032579421997,3.2652525901794434,2.0,3.2652525901794434,3.2652525901794434,2.0,2.0,0.16709391435701443,0.30146065158843993,2.0,0.30146065158843993
7,0.24308316977024078,0.1318273968656858,0.13398219694693883,0.05560379660924276,0.045404524739583334,0.36817593530019127,0.36050630779266357,0.0,2.8840504623413086,96.41166666984559,95.8466666730245,96.14,96.53,96.14,0.11590297830104827,0.04085615136623383,0.15504876546859742,2.64670467376709,2.0,2.64670467376709,2.64670467376709,2.0,2.0,0.10813416677314674,0.31009753093719483,2.0,0.31009753093719483
8,0.2563847708145777,0.1271470798412959,0.17355712968508402,0.11188225689729055,0.035748583984375,0.2964763822396596,0.2931923271179199,0.0,2.3455386169433594,96.44333333651225,94.71833333333333,95.28,96.67,95.28,0.10917101925611496,0.03176150359511375,0.12920126945972443,2.1062209606170654,1.0,2.1062209606170654,2.1062209606170654,1.0,1.0,0.06689674461274288,0.12920126945972443,1.0,0.12920126945972443
9,0.22010019416809082,0.11705481774409612,0.13885401051441829,0.08279504791895549,0.028317667643229166,0.23663259211381277,0.2418273829539617,0.0,1.9346190636316936,96.77000000317891,95.74166666984559,96.12,97.06,96.12,0.10374851583242417,0.025333620011806487,0.13311493244171144,1.6964458227157593,1.0,1.6964458227157593,1.6964458227157593,1.0,1.0,0.04297711384329748,0.13311493244171144,1.0,0.13311493244171144
10,0.19598076244592666,0.10846254413723945,0.12011640950043996,0.06273302094240983,0.02290166015625,0.19288733682632447,0.2079458330074946,0.0,1.663566664059957,96.98000000317892,96.31000000635782,96.54,97.08,96.54,0.09771616785526276,0.02082843586206436,0.13635696346759796,1.4048148393630981,1.0,1.4048148393630981,1.4048148393630981,1.0,1.0,0.02926009577975054,0.13635696346759796,1.0,0.13635696346759796
