epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,1.96607905403773,1.3087142738660176,1.29313619817098,0.0030714434309552113,0.12616412760416668,0.9227875517527262,57.21000001589457,57.79666664759318,77.8599996471405,77.87999987602234,77.8599996471405,0.2291340319633484,0.2108693544626236,0.242242826461792,7.384913444519043,8.0,7.3738555908203125,7.395971298217773,8.0,8.0,1.5572519308080806,1.937942611694336,8.0,1.937942611694336
2,0.7939621915181478,0.5151689255714417,0.5113960799217224,0.002031347142159939,0.2222173828125,0.9223916129430135,81.28999999682108,81.21833334287008,81.87999998092651,81.76999973297119,81.87999998092651,0.25064668321609496,0.23071960067749023,0.2646753378391266,7.37178373336792,8.0,7.336511611938477,7.407055854797363,8.0,8.0,1.7008149992434647,2.117402702713013,8.0,2.117402702713013
3,0.6879532579739889,0.4362078408718109,0.4337465819835663,0.001545407248226305,0.23686653645833333,0.9203775139490763,84.31166664441426,84.34666667938232,83.80999990463256,83.90999965667724,83.80999990463256,0.2624822309017181,0.241506516623497,0.2772597587585449,7.353581428527832,8.0,7.291891098022461,7.415271759033203,8.0,8.0,1.7759378355109958,2.2180780700683593,8.0,2.2180780700683593
4,0.6411759090105692,0.3970586484909058,0.3951564554532369,0.0014765869475901127,0.24197421875,0.9178141488393148,85.6800000222524,85.72166668891907,84.23999966621399,84.47999987602233,84.23999966621399,0.2615209557056427,0.24009240624904632,0.27701402597427366,7.330630302429199,8.0,7.242367267608643,7.418893337249756,8.0,8.0,1.7600286686324005,2.2161122077941893,8.0,2.2161122077941893
5,0.6171146980285644,0.3735812404314677,0.3716045137564341,0.001540138571895659,0.23688346354166667,0.9146655673980713,86.65333335558573,86.69166666348775,85.95999978065491,85.89000002861023,85.95999978065491,0.25420442276000976,0.23302133750915527,0.27159385280609133,7.302816390991211,8.0,7.188694477081299,7.416937828063965,8.0,8.0,1.7017120430125543,2.1727508224487306,8.0,2.1727508224487306
