epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_min_target_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,0.9130935698747635,0.9130935698747635,0.0,0.0,0.06886124165852865,0.25,0.0,0.0,0.0,0.0,71.04333333969116,0.0,93.72,93.72,0.0,0.09904351980686188,0.09904351980686188,0.09904351980686188,2.0,2.0,2.0,2.0,2.0,2.0,0.19808703961372376,0.19808703961372376,2.0,0.19808703961372376
2,0.1731703889489174,0.1731703889489174,0.0,0.0,0.1024005859375,0.25,0.0,0.0,0.0,0.0,95.07166666984558,0.0,95.93,95.93,0.0,0.10498606199026107,0.10498606199026107,0.10498606199026107,2.0,2.0,2.0,2.0,2.0,2.0,0.20997212398052215,0.20997212398052215,2.0,0.20997212398052215
3,0.1212885026216507,0.1212885026216507,0.0,0.0,0.1050216796875,0.25,0.0,0.0,0.0,0.0,96.485,0.0,97.06,97.06,0.0,0.10438297934532166,0.10438297934532166,0.10438297934532166,2.0,2.0,2.0,2.0,2.0,2.0,0.20876595869064332,0.20876595869064332,2.0,0.20876595869064332
4,0.10139668688774109,0.10139668688774109,0.0,0.0,0.10584736328125,0.25,0.0,0.0,0.0,0.0,97.00833333969116,0.0,97.49,97.49,0.0,0.10509134540557862,0.10509134540557862,0.10509134540557862,2.0,2.0,2.0,2.0,2.0,2.0,0.21018269081115723,0.21018269081115723,2.0,0.21018269081115723
5,0.08813781706492106,0.08813781706492106,0.0,0.0,0.10614378255208333,0.25,0.0,0.0,0.0,0.0,97.41,0.0,97.75,97.75,0.0,0.10533922644853592,0.10533922644853592,0.10533922644853592,2.0,2.0,2.0,2.0,2.0,2.0,0.21067845289707185,0.21067845289707185,2.0,0.21067845289707185
6,0.07942466719150543,0.07942466719150543,0.0,0.0,0.10620126953125,0.25,0.0,0.0,0.0,0.0,97.68000000317892,0.0,97.7,97.7,0.0,0.10518832170963287,0.10518832170963287,0.10518832170963287,2.0,2.0,2.0,2.0,2.0,2.0,0.21037664341926574,0.21037664341926574,2.0,0.21037664341926574
7,0.07164216079711914,0.07164216079711914,0.0,0.0,0.106493359375,0.25,0.0,0.0,0.0,0.0,97.84333333969116,0.0,97.7,97.7,0.0,0.10513447505235672,0.10513447505235672,0.10513447505235672,2.0,2.0,2.0,2.0,2.0,2.0,0.21026895010471344,0.21026895010471344,2.0,0.21026895010471344
8,0.06677462510665258,0.06677462510665258,0.0,0.0,0.106767578125,0.25,0.0,0.0,0.0,0.0,97.98500000317891,0.0,97.99,97.99,0.0,0.10632440646886826,0.10632440646886826,0.10632440646886826,2.0,2.0,2.0,2.0,2.0,2.0,0.21264881293773652,0.21264881293773652,2.0,0.21264881293773652
9,0.06238107856114705,0.06238107856114705,0.0,0.0,0.10653603515625,0.25,0.0,0.0,0.0,0.0,98.13666666984558,0.0,98.12,98.12,0.0,0.106650901389122,0.106650901389122,0.106650901389122,2.0,2.0,2.0,2.0,2.0,2.0,0.213301802778244,0.213301802778244,2.0,0.213301802778244
10,0.058188147872686384,0.058188147872686384,0.0,0.0,0.10662578125,0.25,0.0,0.0,0.0,0.0,98.24833333969116,0.0,98.15,98.15,0.0,0.10622109351158142,0.10622109351158142,0.10622109351158142,2.0,2.0,2.0,2.0,2.0,2.0,0.21244218702316284,0.21244218702316284,2.0,0.21244218702316284
