Run,Model,Lambda Hard Budget,Dependency Constrained Prefix,Accuracy,Soft Accuracy,Hard Accuracy,Effective Timestep,Hard Effective Timestep,Executed Timestep,Layer1 Hard Timestep,Layer2 Hard Timestep,Prefix Spike Rate,Prefix Energy Proxy,Loop Energy Proxy,Hard Budget Proxy
global_hb_002,global_chronoskip_s2h,0.02,False,85.86000001907348,85.81000004768372,85.86000001907348,6.260107040405273,8.0,8.0,8.0,8.0,0.29038182859420775,2.323054628753662,2.323054628753662,6.333205223083496
global_hb_005,global_chronoskip_s2h,0.05,False,85.81000003814697,85.6800000667572,85.81000003814697,6.208992958068848,8.0,8.0,8.0,8.0,0.29071886110305784,2.3257508888244627,2.3257508888244627,6.287300109863281
global_hb_010,global_chronoskip_s2h,0.1,False,85.81999979019164,85.80999981880188,85.81999979019164,6.140778064727783,8.0,8.0,8.0,8.0,0.2915717447280884,2.332573957824707,2.332573957824707,6.225261688232422
layerwise_hb_005,layerwise_chronoskip_s2h,0.05,False,85.94999979019165,85.7800000667572,85.94999979019165,6.221271991729736,8.0,8.0,8.0,8.0,0.2912028605937958,2.3296228847503664,2.3296228847503664,6.293538570404053
layerwise_hb_010,layerwise_chronoskip_s2h,0.1,False,85.88999979019165,85.7500000667572,85.88999979019165,6.17348575592041,8.0,8.0,8.0,8.0,0.2923551399230957,2.3388411193847656,2.3388411193847656,6.251102447509766
layerwise_hb_005_dep,layerwise_chronoskip_s2h,0.05,True,85.94999979019165,85.7800000667572,85.94999979019165,6.221271991729736,8.0,8.0,8.0,8.0,0.2912028605937958,2.3296228847503664,2.3296228847503664,6.293538570404053
