epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,3.458467125892639,2.302805542945862,2.302767515182495,2.4586915969848633e-07,0.0396270751953125,0.9703479409217834,8.59375,8.984375,10.15625,8.59375,10.15625,0.041724495589733124,0.04043188691139221,0.04174946807324886,7.762549877166748,8.0,7.76254940032959,7.762550354003906,8.0,8.0,0.31385453877764746,0.3339957445859909,8.0,0.3339957445859909
