epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,1.3056635741869609,1.3056635741869609,0.0,0.0,0.1424451171875,1.0,56.233333342870075,0.0,77.74999988555908,77.74999988555908,77.74999988555908,0.2356538910150528,0.2356538910150528,0.2356538910150528,4.0,4.0,4.0,4.0,4.0,4.0,0.9426155640602112,0.9426155640602112,4.0,0.9426155640602112
2,0.5079171475887299,0.5079171475887299,0.0,0.0,0.24889075520833334,1.0,81.43166666348775,0.0,82.09999972343445,82.09999972343445,82.09999972343445,0.257584805393219,0.257584805393219,0.257584805393219,4.0,4.0,4.0,4.0,4.0,4.0,1.030339221572876,1.030339221572876,4.0,1.030339221572876
3,0.4304268854459127,0.4304268854459127,0.0,0.0,0.2654248697916667,1.0,84.61833333333334,0.0,83.74999990463257,83.74999990463257,83.74999990463257,0.2732601692676544,0.2732601692676544,0.2732601692676544,4.0,4.0,4.0,4.0,4.0,4.0,1.0930406770706176,1.0930406770706176,4.0,1.0930406770706176
4,0.39302768556276957,0.39302768556276957,0.0,0.0,0.2756354166666667,1.0,85.89833335558573,0.0,84.36999989509583,84.36999989509583,84.36999989509583,0.27553848857879637,0.27553848857879637,0.27553848857879637,4.0,4.0,4.0,4.0,4.0,4.0,1.1021539543151855,1.1021539543151855,4.0,1.1021539543151855
5,0.36817739170392355,0.36817739170392355,0.0,0.0,0.27521627604166665,1.0,86.8000000222524,0.0,85.94000001907348,85.94000001907348,85.94000001907348,0.27723484644889834,0.27723484644889834,0.27723484644889834,4.0,4.0,4.0,4.0,4.0,4.0,1.1089393857955934,1.1089393857955934,4.0,1.1089393857955934
