epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_min_target_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,0.9130762374718984,0.9130762374718984,0.0,0.0,0.10108245442708333,0.75,0.0,0.0,0.0,0.0,70.22666666984559,0.0,90.82,90.82,0.0,0.13510733556747437,0.13510733556747437,0.13510733556747437,6.0,6.0,6.0,6.0,6.0,6.0,0.8106440134048462,0.8106440134048462,6.0,0.8106440134048462
2,0.2717277208884557,0.2717277208884557,0.0,0.0,0.13441868489583333,0.75,0.0,0.0,0.0,0.0,92.34166666666667,0.0,94.1,94.1,0.0,0.13700164113044738,0.13700164113044738,0.13700164113044738,6.0,6.0,6.0,6.0,6.0,6.0,0.8220098467826843,0.8220098467826843,6.0,0.8220098467826843
3,0.194092400376002,0.194092400376002,0.0,0.0,0.1360087890625,0.75,0.0,0.0,0.0,0.0,94.48333333969116,0.0,95.22,95.22,0.0,0.13757948899269104,0.13757948899269104,0.13757948899269104,6.0,6.0,6.0,6.0,6.0,6.0,0.8254769339561462,0.8254769339561462,6.0,0.8254769339561462
4,0.1586941545844078,0.1586941545844078,0.0,0.0,0.135814453125,0.75,0.0,0.0,0.0,0.0,95.37,0.0,95.93,95.93,0.0,0.13782304420471192,0.13782304420471192,0.13782304420471192,6.0,6.0,6.0,6.0,6.0,6.0,0.8269382652282715,0.8269382652282715,6.0,0.8269382652282715
5,0.135446521627903,0.135446521627903,0.0,0.0,0.1357923828125,0.75,0.0,0.0,0.0,0.0,96.06666666666666,0.0,96.44,96.44,0.0,0.13764210414886474,0.13764210414886474,0.13764210414886474,6.0,6.0,6.0,6.0,6.0,6.0,0.8258526248931884,0.8258526248931884,6.0,0.8258526248931884
6,0.12067849077383677,0.12067849077383677,0.0,0.0,0.13596315104166667,0.75,0.0,0.0,0.0,0.0,96.50000000635782,0.0,96.77,96.77,0.0,0.13680499248504638,0.13680499248504638,0.13680499248504638,6.0,6.0,6.0,6.0,6.0,6.0,0.8208299549102783,0.8208299549102783,6.0,0.8208299549102783
7,0.10986690020561218,0.10986690020561218,0.0,0.0,0.13604602864583334,0.75,0.0,0.0,0.0,0.0,96.73500000635782,0.0,96.68,96.68,0.0,0.13696810383796693,0.13696810383796693,0.13696810383796693,6.0,6.0,6.0,6.0,6.0,6.0,0.8218086230278016,0.8218086230278016,6.0,0.8218086230278016
8,0.10252549792925517,0.10252549792925517,0.0,0.0,0.13578138020833333,0.75,0.0,0.0,0.0,0.0,96.93500000317891,0.0,97.18,97.18,0.0,0.13610133984088899,0.13610133984088899,0.13610133984088899,6.0,6.0,6.0,6.0,6.0,6.0,0.8166080390453339,0.8166080390453339,6.0,0.8166080390453339
9,0.09590637514193853,0.09590637514193853,0.0,0.0,0.13518450520833333,0.75,0.0,0.0,0.0,0.0,97.15333333969116,0.0,96.88,96.88,0.0,0.1373873750925064,0.1373873750925064,0.1373873750925064,6.0,6.0,6.0,6.0,6.0,6.0,0.8243242505550384,0.8243242505550384,6.0,0.8243242505550384
10,0.08989768983920415,0.08989768983920415,0.0,0.0,0.1356568359375,0.75,0.0,0.0,0.0,0.0,97.31666666984557,0.0,97.32,97.32,0.0,0.13700613131523132,0.13700613131523132,0.13700613131523132,6.0,6.0,6.0,6.0,6.0,6.0,0.8220367878913879,0.8220367878913879,6.0,0.8220367878913879
