epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_min_target_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,3.24954079341977,2.1647896131322466,2.13427648393778,0.048498040274435876,0.013543159959486711,0.5863749409231082,0.5881998364086382,0.08819983640863814,0.0,4.705598691269105,21.44846798040962,21.44846798040962,46.21212121212121,49.24242424242424,46.21212121212121,0.05320677703077143,0.03228272271878792,0.07440652066107953,4.6865339279174805,5.0,4.6865339279174805,4.6865339279174805,5.0,5.0,0.15129407530715203,0.3720326033053976,5.0,0.3720326033053976
2,1.9390859195448893,1.2715566841783408,1.2656995747636177,0.0886176022923203,0.03227175798478122,0.5853358769483221,0.5866389026659555,0.08663890266595556,0.0,4.693111221327644,54.781801327578755,52.55338908791431,57.196969696969695,56.06060606060606,57.196969696969695,0.06538156397414929,0.039517927801970276,0.08388742059469223,4.675819396972656,5.0,4.675819396972656,4.675819396972656,5.0,5.0,0.18477869334461763,0.41943710297346115,5.0,0.41943710297346115
3,1.6160137011369513,1.049883997318583,1.0399936578178584,0.07582382364553109,0.03552807141147284,0.5827474114843951,0.5833709137574765,0.08337091375747652,0.0,4.666967310059812,59.05292482429228,59.981429931070366,56.06060606060606,56.43939393939394,56.06060606060606,0.06848520672682559,0.041022039611231194,0.08670994503931566,4.64483642578125,5.0,4.64483642578125,4.64483642578125,5.0,5.0,0.19054066384608798,0.4335497251965783,5.0,0.4335497251965783
4,1.4361668199771183,0.9274789350610589,0.9013235790926545,0.07218501965204875,0.03690246752045613,0.5778605961755346,0.577714013300677,0.07771401330067697,0.0,4.621712106405416,62.48839372490553,62.30269270908423,62.5,65.15151515151516,62.5,0.07530967033270633,0.044587613393863045,0.09456260931311232,4.600478649139404,5.0,4.600478649139404,4.600478649139404,5.0,5.0,0.20512436343454907,0.47281304656556156,5.0,0.47281304656556156
5,1.2226416961728364,0.7723385745325682,0.7620886479026207,0.0654565776000448,0.04017946602795671,0.5719575218392835,0.5710626087923678,0.07106260879236787,0.0,4.5685008703389425,68.70937794585303,68.15227489285482,62.5,64.77272727272727,62.5,0.0796239719246373,0.04669554610595559,0.099593871922204,4.546469211578369,5.0,4.546469211578369,4.546469211578369,5.0,5.0,0.21229986268856527,0.49796935961101996,5.0,0.49796935961101996
6,1.1539578332653064,0.7301789107096892,0.7112608592379613,0.06538508265878497,0.039894011912793056,0.5651427291561966,0.5635810756196329,0.06358107561963293,0.0,4.508648604957063,70.93779020765476,70.75208918076483,67.8030303030303,69.6969696969697,67.8030303030303,0.0802906688415643,0.04649792927684206,0.10118593952872536,4.491792678833008,4.0,4.491792678833008,4.491792678833008,4.0,4.0,0.20885905830661414,0.40474375811490143,4.0,0.40474375811490143
7,1.0844975043582827,0.6831624942901738,0.6690074865643139,0.06422088777399107,0.039960260842836,0.557584270682729,0.5553192702176512,0.05531927021765111,0.0,4.442554161741209,72.3305478456846,72.98050140382631,65.53030303030303,67.42424242424242,65.53030303030303,0.07922752517642397,0.0452713705599308,0.0999766696583141,4.42680549621582,4.0,4.42680549621582,4.42680549621582,4.0,4.0,0.20040755201592475,0.3999066786332564,4.0,0.3999066786332564
8,1.0649886578459815,0.6630320862253839,0.6717263279740414,0.06942480849577745,0.040182979658121516,0.5495798617130977,0.5466274278741693,0.04662742787416931,0.0,4.373019422993354,73.72330551138606,73.72330551138606,64.77272727272727,67.04545454545455,64.77272727272727,0.08120793916962364,0.045806576130968155,0.10331919518384067,4.363281726837158,4.0,4.363281726837158,4.363281726837158,4.0,4.0,0.19986699660122847,0.41327678073536267,4.0,0.41327678073536267
9,0.9542434739092488,0.6025383342939499,0.5751380860639482,0.06319435045967084,0.03914025323525998,0.5414494635777664,0.5378724762213485,0.03787247622134847,0.0,4.302979809770788,77.43732594956705,76.41597033764548,67.04545454545455,68.18181818181819,67.04545454545455,0.08339852365580472,0.04651654827775377,0.10618449702407375,4.302700996398926,4.0,4.302700996398926,4.302700996398926,4.0,4.0,0.2001467986237299,0.424737988096295,4.0,0.424737988096295
10,0.9263346080660488,0.5791859580281717,0.5682812713591612,0.06308743689025899,0.0401700585665477,0.5340029276845183,0.5299069770752775,0.029906977075277487,0.0,4.23925581660222,76.88022285782858,77.62302693771674,65.15151515151516,66.66666666666667,65.15151515151516,0.08174597042979616,0.04502184090740753,0.10491219253251047,4.241312503814697,4.0,4.241312503814697,4.241312503814697,4.0,4.0,0.1909516967853436,0.41964877013004187,4.0,0.41964877013004187
