epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_min_target_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,train_final_ce,train_prefix_ce,train_temporal_loss,train_total_loss,train_selected_transition_fraction,train_violating_transition_fraction,val_loss,val_acc,val_soft_acc,val_hard_acc,val_raw_spike_rate,val_gated_spike_rate,val_prefix_spike_rate,val_effective_timestep,val_hard_effective_timestep,val_layer1_effective_timestep,val_layer2_effective_timestep,val_layer1_hard_timestep,val_layer2_hard_timestep,val_energy_proxy,val_prefix_energy_proxy,val_executed_timestep,val_loop_energy_proxy,val_final_accuracy,val_mean_prefix_accuracy,val_ever_regressed_fraction,val_mean_population_regression,val_mean_conditional_regression,val_beneficial_transition_fraction,val_destructive_transition_fraction,val_stable_correct_fraction
1,2.1642545699520066,2.153525783401631,0.0,0.0,0.027502781277189674,1.0,0.0,0.0,0.0,0.0,19.721577850682554,0.0,2.153525783401631,2.1642545699520066,0.0,2.1642545699520066,0.0,0.0,1.3975436343703158,50.697674584943194,50.697674584943194,0.0,0.05832844147848529,0.05832844147848529,0.05832844147848529,8.0,8.0,8.0,8.0,8.0,8.0,0.4666275318278823,0.4666275318278823,8.0,0.4666275318278823,50.69767379760742,48.546512603759766,28.985506057739258,2.9900333881378174,6.198347091674805,3.4551494121551514,2.9900333881378174,50.69767379760742
2,1.3355341373906058,1.3252461598256902,0.0,0.0,0.06564196522440545,1.0,0.0,0.0,0.0,0.0,51.276102254119664,0.0,1.3252461598256902,1.3355341373906058,0.0,1.3355341373906058,0.0,0.0,1.0787684651308282,56.279069933780406,56.279069933780406,0.0,0.06694328784942627,0.06694328784942627,0.06694328784942627,8.0,8.0,8.0,8.0,8.0,8.0,0.5355463027954102,0.5355463027954102,8.0,0.5355463027954102,56.27906799316406,54.76744079589844,14.925373077392578,1.6611294746398926,3.045067071914673,2.857142925262451,1.6611294746398926,56.27906799316406
3,1.1128717901535212,1.0912830197617516,0.0,0.0,0.06689651383048144,1.0,0.0,0.0,0.0,0.0,58.700696235466445,0.0,1.0912830197617516,1.1128717901535212,0.0,1.1128717901535212,0.0,0.0,0.9859487735947897,62.32558153396429,62.32558153396429,0.0,0.06108502842659174,0.06108502842659174,0.06108502842659174,8.0,8.0,8.0,8.0,8.0,8.0,0.4886802274127339,0.4886802274127339,8.0,0.4886802274127339,62.32558059692383,61.33720779418945,15.436241149902344,1.7275747060775757,2.8230185508728027,2.392026662826538,1.7275747060775757,62.32558059692383
4,0.9810325854615656,0.9562395455665765,0.0,0.0,0.06910638300282773,1.0,0.0,0.0,0.0,0.0,61.25290031499487,0.0,0.9562395455665765,0.9810325854615656,0.0,0.9810325854615656,0.0,0.0,0.897160886886508,67.44186049283937,67.44186049283937,0.0,0.07044679720041364,0.07044679720041364,0.07044679720041364,8.0,8.0,8.0,8.0,8.0,8.0,0.5635743776033091,0.5635743776033091,8.0,0.5635743776033091,67.44186401367188,65.34883880615234,18.90243911743164,2.1262457370758057,3.268641710281372,3.189368963241577,2.1262457370758057,67.44186401367188
5,0.8813724093260179,0.8497321684509862,0.0,0.0,0.07397984905198667,1.0,0.0,0.0,0.0,0.0,66.00928089458262,0.0,0.8497321684509862,0.8813724093260179,0.0,0.8813724093260179,0.0,0.0,0.9984457090843556,63.255814092103826,63.255814092103826,0.0,0.07662121833756913,0.07662121833756913,0.07662121833756913,8.0,8.0,8.0,8.0,8.0,8.0,0.612969746700553,0.612969746700553,8.0,0.612969746700553,63.25581741333008,61.569766998291016,15.333333969116211,1.528239130973816,2.4918742179870605,2.4584717750549316,1.528239130973816,63.25581741333008
6,0.816709162187687,0.7872002187018605,0.0,0.0,0.07792575066161543,1.0,0.0,0.0,0.0,0.0,68.56148500176981,0.0,0.7872002187018605,0.816709162187687,0.0,0.816709162187687,0.0,0.0,0.7321009613746821,71.62790711535963,71.62790711535963,0.0,0.0758269191827885,0.0758269191827885,0.0758269191827885,8.0,8.0,8.0,8.0,8.0,8.0,0.606615353462308,0.606615353462308,8.0,0.606615353462308,71.6279067993164,69.59302520751953,15.882353782653809,2.192690849304199,3.163950204849243,3.189368963241577,2.192690849304199,71.6279067993164
7,0.7378515530628283,0.7105692943121606,0.0,0.0,0.07770469293793504,1.0,0.0,0.0,0.0,0.0,72.9698377253008,0.0,0.7105692943121606,0.7378515530628283,0.0,0.7378515530628283,0.0,0.0,0.7212704356326614,70.69767455722011,70.69767455722011,0.0,0.07968939362570297,0.07968939362570297,0.07968939362570297,8.0,8.0,8.0,8.0,8.0,8.0,0.6375151490056238,0.6375151490056238,8.0,0.6375151490056238,70.69767761230469,68.48837280273438,11.111111640930176,1.2624585628509521,1.8518518209457397,2.5913619995117188,1.2624585628509521,70.69767761230469
8,0.6995892360841038,0.6735372237705576,0.0,0.0,0.0838812808149652,1.0,0.0,0.0,0.0,0.0,70.997679952679,0.0,0.6735372237705576,0.6995892360841038,0.0,0.6995892360841038,0.0,0.0,0.668379999038785,74.883721068848,74.883721068848,0.0,0.08051559640917667,0.08051559640917667,0.08051559640917667,8.0,8.0,8.0,8.0,8.0,8.0,0.6441247712734134,0.6441247712734134,8.0,0.6441247712734134,74.88372039794922,73.43023681640625,19.021739959716797,2.724252462387085,3.720508098602295,3.7209300994873047,2.724252462387085,74.88372039794922
9,0.696125207948574,0.6719309463578421,0.0,0.0,0.08101871782555105,1.0,0.0,0.0,0.0,0.0,72.96983783593588,0.0,0.6719309463578421,0.696125207948574,0.0,0.696125207948574,0.0,0.0,0.6613716704900875,74.88372084706329,74.88372084706329,0.0,0.08254996489646822,0.08254996489646822,0.08254996489646822,8.0,8.0,8.0,8.0,8.0,8.0,0.6603997191717458,0.6603997191717458,8.0,0.6603997191717458,74.88372039794922,73.77906799316406,15.909090995788574,2.059800624847412,2.7978339195251465,3.388704299926758,2.059800624847412,74.88372039794922
10,0.622640112851446,0.6032860088237754,0.0,0.0,0.08612131353320766,1.0,0.0,0.0,0.0,0.0,75.17401410089568,0.0,0.6032860088237754,0.622640112851446,0.0,0.622640112851446,0.0,0.0,0.5919258821842283,74.4186049006706,74.4186049006706,0.0,0.08439484779224839,0.08439484779224839,0.08439484779224839,8.0,8.0,8.0,8.0,8.0,8.0,0.6751587823379871,0.6751587823379871,8.0,0.6751587823379871,74.4186019897461,74.36046600341797,16.11111068725586,2.1262457370758057,2.85969614982605,3.189368963241577,2.1262457370758057,74.4186019897461
