Policy,Threshold,Lambda,Accuracy,Average Timestep,Normalized Average Timestep,Error Rate,Number of Samples
Fixed T,1.0,,73.11999797821045,1.0,0.125,26.88000202178955,10000
Fixed T,2.0,,83.74999761581421,2.0,0.25,16.25000238418579,10000
Fixed T,3.0,,87.02999949455261,3.0,0.375,12.970000505447388,10000
Fixed T,4.0,,92.5499975681305,4.0,0.5,7.450002431869507,10000
Fixed T,5.0,,95.53999900817871,5.0,0.625,4.460000991821289,10000
Fixed T,6.0,,96.27000093460083,6.0,0.75,3.72999906539917,10000
Fixed T,7.0,,96.68999910354614,7.0,0.875,3.3100008964538574,10000
Fixed T,8.0,,96.96000218391418,8.0,1.0,3.0399978160858154,10000
