Policy,Threshold,Lambda,Accuracy,Average Timestep
Cost-Aware Oracle,,4.0,86.51999831199646,1.1339999437332153
Cost-Aware Oracle,,2.0,94.70000267028809,1.3411999940872192
Cost-Aware Oracle,,0.0,98.65000247955322,1.5259000062942505
Cost-Aware Oracle,,0.01,98.65000247955322,1.5259000062942505
Cost-Aware Oracle,,0.02,98.65000247955322,1.5259000062942505
Cost-Aware Oracle,,0.05,98.65000247955322,1.5259000062942505
Cost-Aware Oracle,,0.1,98.65000247955322,1.5259000062942505
Cost-Aware Oracle,,0.2,98.65000247955322,1.5259000062942505
Cost-Aware Oracle,,0.5,98.65000247955322,1.5259000062942505
Cost-Aware Oracle,,1.0,98.65000247955322,1.5259000062942505
Earliest Correct Oracle,,,98.65000247955322,1.6203999519348145
Earliest Stable Correct Oracle,,,96.96000218391418,1.882099986076355
Entropy,2.181396484375,,73.11999797821045,1.0
Entropy,2.3025851249694824,,73.11999797821045,1.0
Entropy,2.0602078437805176,,73.12999963760376,1.000100016593933
Entropy,1.9390190839767456,,73.15000295639038,1.0003999471664429
Entropy,1.8178303241729736,,73.17000031471252,1.0006999969482422
Entropy,1.6966416835784912,,73.29999804496765,1.0032999515533447
Entropy,1.5754529237747192,,73.50000143051147,1.0077999830245972
Entropy,1.4542642831802368,,73.97000193595886,1.0168999433517456
Entropy,1.3330755233764648,,74.6399998664856,1.035599946975708
Entropy,1.2118868827819824,,75.77000260353088,1.0663000345230103
Entropy,1.0906982421875,,77.17000246047974,1.1088000535964966
Entropy,0.9695095419883728,,78.64999771118164,1.1763999462127686
Entropy,0.8483208417892456,,80.59999942779541,1.2649999856948853
Entropy,0.7271321415901184,,83.05000066757202,1.405500054359436
Entropy,0.6059434413909912,,86.08999848365784,1.6116000413894653
Entropy,0.4847547709941864,,88.5699987411499,1.8438999652862549
Entropy,0.3635660707950592,,90.829998254776,2.130199909210205
Entropy,0.2423773854970932,,92.84999966621399,2.5028998851776123
Entropy,0.1211886927485466,,94.96999979019165,3.154599905014038
Entropy,0.0,,96.96000218391418,8.0
Fixed T,1.0,,73.11999797821045,1.0
Fixed T,2.0,,83.74999761581421,2.0
Fixed T,3.0,,87.02999949455261,3.0
Fixed T,4.0,,92.5499975681305,4.0
Fixed T,5.0,,95.53999900817871,5.0
Fixed T,6.0,,96.27000093460083,6.0
Fixed T,7.0,,96.68999910354614,7.0
Fixed T,8.0,,96.96000218391418,8.0
Margin,0.0,,73.11999797821045,1.0
Margin,0.04999999701976776,,74.09999966621399,1.0264999866485596
Margin,0.09999999403953552,,75.02999901771545,1.0546000003814697
Margin,0.14999999105930328,,76.02999806404114,1.0841000080108643
Margin,0.19999998807907104,,76.67999863624573,1.1139999628067017
Margin,0.2499999850988388,,77.60999798774719,1.149999976158142
Margin,0.29999998211860657,,78.75999808311462,1.188599944114685
Margin,0.34999996423721313,,79.79999780654907,1.2280000448226929
Margin,0.3999999761581421,,80.69000244140625,1.2714999914169312
Margin,0.44999998807907104,,81.67999982833862,1.315600037574768
Margin,0.5,,82.71999955177307,1.3769999742507935
Margin,0.550000011920929,,83.78999829292297,1.4428999423980713
Margin,0.6000000238418579,,84.89000201225281,1.5219999551773071
Margin,0.6499999761581421,,86.05999946594238,1.6064000129699707
Margin,0.699999988079071,,87.08000183105469,1.6967999935150146
Margin,0.75,,88.17999958992004,1.82260000705719
Margin,0.7999999523162842,,89.49000239372253,1.9746999740600586
Margin,0.8499999642372131,,91.07000231742859,2.1712000370025635
Margin,0.8999999761581421,,92.58999824523926,2.4521000385284424
