Policy,Threshold,Lambda,Accuracy,Average Timestep,Normalized Average Timestep,Error Rate,Number of Samples
Confidence,0.5,,75.98000168800354,1.0781999826431274,0.13477499783039093,24.01999831199646,10000
Confidence,0.5257894992828369,,76.74999833106995,1.1053999662399292,0.13817499577999115,23.250001668930054,10000
Confidence,0.551578938961029,,77.6199996471405,1.1324000358581543,0.1415500044822693,22.380000352859497,10000
Confidence,0.577368438243866,,78.43999862670898,1.1629999876022339,0.14537499845027924,21.560001373291016,10000
Confidence,0.6031578779220581,,79.28000092506409,1.2009999752044678,0.15012499690055847,20.719999074935913,10000
Confidence,0.628947377204895,,80.15000224113464,1.2345000505447388,0.15431250631809235,19.849997758865356,10000
Confidence,0.6547368764877319,,81.11000061035156,1.2766000032424927,0.15957500040531158,18.889999389648438,10000
Confidence,0.6805263161659241,,81.87999725341797,1.3219000101089478,0.16523750126361847,18.12000274658203,10000
Confidence,0.706315815448761,,82.78999924659729,1.3703999519348145,0.1712999939918518,17.21000075340271,10000
Confidence,0.7321052551269531,,83.64999890327454,1.4208999872207642,0.17761249840259552,16.350001096725464,10000
Confidence,0.75789475440979,,84.50000286102295,1.489400029182434,0.18617500364780426,15.49999713897705,10000
Confidence,0.7836841940879822,,85.43999791145325,1.559000015258789,0.19487500190734863,14.560002088546753,10000
Confidence,0.8094736933708191,,86.41999959945679,1.6414999961853027,0.20518749952316284,13.580000400543213,10000
Confidence,0.8352631330490112,,87.37000226974487,1.7267999649047852,0.21584999561309814,12.629997730255127,10000
Confidence,0.8610526323318481,,88.60999941825867,1.8459999561309814,0.23074999451637268,11.390000581741333,10000
Confidence,0.8868421316146851,,89.64999914169312,1.9903000593185425,0.2487875074148178,10.350000858306885,10000
Confidence,0.9126315712928772,,91.11999869346619,2.1738998889923096,0.2717374861240387,8.880001306533813,10000
Confidence,0.9384210705757141,,92.36000180244446,2.4026999473571777,0.3003374934196472,7.639998197555542,10000
Confidence,0.9642105102539062,,94.08000111579895,2.785399913787842,0.3481749892234802,5.91999888420105,10000
Confidence,0.9900000095367432,,95.88000178337097,3.766900062561035,0.4708625078201294,4.119998216629028,10000
