Policy,Threshold,Lambda,Accuracy,Average Timestep,Normalized Average Timestep,Error Rate,Number of Samples
Earliest Correct Oracle,,,98.65000247955322,1.6203999519348145,0.2025499939918518,1.3499975204467773,10000
Earliest Stable Correct Oracle,,,96.96000218391418,1.882099986076355,0.23526249825954437,3.0399978160858154,10000
Cost-Aware Oracle,,0.0,98.65000247955322,1.5259000062942505,0.1907375007867813,1.3499975204467773,10000
Cost-Aware Oracle,,0.01,98.65000247955322,1.5259000062942505,0.1907375007867813,1.3499975204467773,10000
Cost-Aware Oracle,,0.02,98.65000247955322,1.5259000062942505,0.1907375007867813,1.3499975204467773,10000
Cost-Aware Oracle,,0.05,98.65000247955322,1.5259000062942505,0.1907375007867813,1.3499975204467773,10000
Cost-Aware Oracle,,0.1,98.65000247955322,1.5259000062942505,0.1907375007867813,1.3499975204467773,10000
Cost-Aware Oracle,,0.2,98.65000247955322,1.5259000062942505,0.1907375007867813,1.3499975204467773,10000
Cost-Aware Oracle,,0.5,98.65000247955322,1.5259000062942505,0.1907375007867813,1.3499975204467773,10000
Cost-Aware Oracle,,1.0,98.65000247955322,1.5259000062942505,0.1907375007867813,1.3499975204467773,10000
Cost-Aware Oracle,,2.0,94.70000267028809,1.3411999940872192,0.1676499992609024,5.299997329711914,10000
Cost-Aware Oracle,,4.0,86.51999831199646,1.1339999437332153,0.14174999296665192,13.48000168800354,10000
Cost-Aware Oracle,,8.0,73.11999797821045,1.0,0.125,26.88000202178955,10000
Cost-Aware Oracle,,16.0,73.11999797821045,1.0,0.125,26.88000202178955,10000
