epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,2.0501035229047138,1.3775621991793314,1.3044622060775757,0.05067782546281815,0.08557591145833333,0.7130657536188761,0.7256003695170085,0.0,5.804802956136068,54.519999980926514,57.44833334604899,77.0199999332428,76.99999967575073,77.0199999332428,0.21210422163009643,0.15209398853778838,0.27116281752586363,5.718934535980225,8.0,5.694993019104004,5.742876052856445,8.0,8.0,0.8698155637637385,2.169302540206909,8.0,2.169302540206909
2,0.8188585003217062,0.5271186250209808,0.5150726858615875,0.021551474220554034,0.1642548828125,0.7129392227172852,0.7252216695149739,0.0,5.801773356119791,80.97333333651225,81.11500002861023,81.72999996185303,81.36999999046326,81.72999996185303,0.2405042366504669,0.1722543382883072,0.30025228724479675,5.683117866516113,8.0,5.576662063598633,5.789574146270752,8.0,8.0,0.9789417075111893,2.402018297958374,8.0,2.402018297958374
3,0.7161375397046407,0.44703617108662924,0.4398330634593964,0.011221051600575446,0.17623313802083335,0.7070020390510559,0.7188539377848308,0.0,5.750831502278646,83.94166666348775,84.135,83.60999994277954,83.66999990463256,83.60999994277954,0.25044971475601197,0.17821796026229858,0.30155780119895936,5.626265525817871,7.0,5.4435014724731445,5.8090291023254395,7.0,7.0,1.0027015659053498,2.1109046083927154,7.0,2.1109046083927154
4,0.672536397075653,0.40704515522321066,0.4020078637440999,0.009670978295306365,0.17920944010416667,0.6988231265385946,0.7099773074467977,0.0,5.679818459574381,85.40500001907348,85.44999998728434,83.57999969482422,84.06999965667724,83.57999969482422,0.24758665151596068,0.17495047454833984,0.30354491605758666,5.551158905029297,7.0,5.302610397338867,5.799707889556885,7.0,7.0,0.9711778847281181,2.1248144124031065,7.0,2.1248144124031065
5,0.6525150236129761,0.38399860175450645,0.37892319445610045,0.011321963373819986,0.1718365234375,0.6882150077184042,0.6984041673660278,0.0,5.587233338928223,86.3583333492279,86.31166666984558,85.61000003814698,85.64000004768371,85.61000003814698,0.2418470906496048,0.16911401314735414,0.3093415141105652,5.456180572509766,6.0,5.152588844299316,5.759772300720215,6.0,6.0,0.9227165930737546,1.856049084663391,6.0,1.856049084663391
6,0.6216084579149882,0.3644256282806396,0.3592566021124522,0.011679814370473225,0.16675904947916667,0.6759799365361532,0.6849868500073751,0.0,5.479894800059001,87.0966666952769,87.1483333269755,86.74000000953674,86.5799997806549,86.74000000953674,0.23842264211177827,0.16475167484283448,0.311130388879776,5.35726261138916,6.0,5.004726886749268,5.7097978591918945,6.0,6.0,0.8826179877992613,1.866782333278656,6.0,1.866782333278656
7,0.5930509913444519,0.3466511219501495,0.34086371261278786,0.010569713089366753,0.16347024739583332,0.6635229909261068,0.6712281995137532,0.0,5.369825596110026,87.80333331425985,87.78166667302449,87.33999999046326,87.18,87.33999999046326,0.23877653493881226,0.16256153335571288,0.3029160116672516,5.255719184875488,5.0,4.856717586517334,5.654721260070801,5.0,5.0,0.8543777695803969,1.5145800583362579,5.0,1.5145800583362579
8,0.5761744621594747,0.33635442973772683,0.3308657379945119,0.010376178945600986,0.15969153645833334,0.6504941076596578,0.6568060167948405,0.0,5.254448134358724,88.11833333651225,88.15666665712992,87.61999999046326,87.33000002861023,87.61999999046326,0.23415147066116332,0.15689197022914886,0.3023325838565826,5.149411678314209,5.0,4.709883689880371,5.588939666748047,5.0,5.0,0.8079013437317044,1.5116629192829132,5.0,1.5116629192829132
9,0.5562204814910888,0.32446630239486696,0.3178455052693685,0.01077471189002196,0.15612467447916667,0.6370466165860494,0.6419081986745199,0.0,5.135265589396159,88.56666664441427,88.65666667620341,87.72999974250793,87.68999974250794,87.72999974250793,0.23361702401638032,0.15429499685764314,0.3076555802822113,5.040013313293457,5.0,4.562526702880859,5.517499923706055,5.0,5.0,0.7776488383370934,1.5382779014110566,5.0,1.5382779014110566
10,0.5466153940200805,0.3183589328765869,0.31383727164268493,0.012813728603720665,0.15162194010416666,0.6230717943191528,0.6264354937553406,0.0,5.011483950042725,88.6800000222524,88.72000000953675,88.02999995231629,87.98999975204468,88.02999995231629,0.22945842039585113,0.1485671847820282,0.31310739336013793,4.925174236297607,4.0,4.415091514587402,5.4352569580078125,4.0,4.0,0.7317192708477113,1.2524295734405517,4.0,1.2524295734405517
