epoch,train_loss,train_ce_loss,train_spike_cost,train_raw_spike_rate,train_gated_spike_rate,train_time_cost,train_acc,test_acc,test_spike_rate,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,energy_proxy,prefix_energy_proxy
1,1.5792164293924968,1.558617293103536,0.11876545507113138,0.1207142925898234,0.11681661666234334,0.9705744763056438,56.675000031789146,50.91000009536743,0.42599820218086243,0.4388226046085358,0.42599820218086243,0.4420950689792633,7.76756477355957,8.0,3.3089686288597746,3.5367605518341065
2,0.8229789386749268,0.7795010247548422,0.231871528784434,0.23556125446955362,0.22818179953893025,0.9710118707656861,72.94499998410542,75.77999959945679,0.3407570405006409,0.35148330392837523,0.3407570405006409,0.3542147250175476,7.768367767333984,8.0,2.6471260099172995,2.8337178001403807
3,0.6867180695533752,0.6198144920349121,0.28813143892288207,0.2925978274981181,0.28366505136489867,0.9709939154307048,77.70666670163473,77.46000012397766,0.3447842507362366,0.35566899127960205,0.3447842507362366,0.35830422592163086,7.767065048217773,8.0,2.6779617030693763,2.866433807373047
4,0.6470023439089457,0.557582364654541,0.2940604821840922,0.2986621439933777,0.28945881935755413,0.9707195388793946,79.49166665077209,78.50000026702881,0.35136885433197024,0.36259616298675534,0.35136885433197024,0.36526671733856203,7.7641072273254395,8.0,2.72806546137591,2.9221337387084962
5,0.651854040145874,0.5409419819990794,0.277720684671402,0.28214733270009357,0.27329403852621714,0.9702602900822958,80.25833336194356,80.7299994277954,0.34985332708358763,0.3612218128204346,0.34985332708358763,0.3635916035652161,7.759618759155273,8.0,2.7147284397906923,2.9087328285217287
6,0.6159994566917419,0.5046911094983418,0.28681776361465455,0.2914583232720693,0.2821772051811218,0.9696745707829794,81.67333332697551,82.03999956130981,0.36596074123382566,0.3780970387935638,0.36596074123382566,0.380695818567276,7.7547607421875,8.0,2.8379379893019094,3.045566548538208
7,0.5830598935763042,0.47145637771288557,0.29401090604464214,0.2988924774646759,0.28912933498223625,0.9690297029813131,83.30999998728434,82.58999956130981,0.41079541654586793,0.42431174416542056,0.41079541654586793,0.4270099412918091,7.749435901641846,8.0,3.1834327492104655,3.4160795303344726
8,0.55768226146698,0.44500747871398927,0.3168563642501831,0.3221760938962301,0.31153663226763406,0.9683196271578471,83.9466666762034,83.15000027656555,0.3335657518863678,0.3454850962638855,0.3335657518863678,0.34873398933410643,7.743086814880371,8.0,2.5828285753269915,2.7898719146728514
9,0.5572306391239166,0.4451560029506683,0.3065156863530477,0.3118376636505127,0.3011937046845754,0.9674885347366333,84.2533333492279,83.31999966621399,0.3270028625488281,0.33896973304748534,0.3270028625488281,0.3419098916053772,7.736476898193359,8.0,2.529850091752107,2.7352791328430177
10,0.5469325211524964,0.43464020177523294,0.3126030864715576,0.3181816888173421,0.3070244851430257,0.9666216229756673,84.3933333237966,84.49000020027161,0.3210000332832336,0.3330893639564514,0.3210000332832336,0.33615113120079043,7.728950500488281,8.0,2.4809933679012035,2.6892090496063235
11,0.5319692207336426,0.4190796278476715,0.3264584099610647,0.33240602825482685,0.32051079421043394,0.9656667322476705,84.89333335240681,84.6599997997284,0.3216181535720825,0.3340572542190552,0.3216181535720825,0.3373421275615692,7.721186637878418,8.0,2.4832737898598927,2.698737020492554
12,0.5074718956947326,0.39548181317647296,0.310491535504659,0.3163765690167745,0.30460649914741517,0.9646550826708475,85.90000000317892,85.65999961853028,0.3224185235977173,0.3352709113121033,0.3224185235977173,0.33885989508628844,7.712929725646973,8.0,2.4867914147560435,2.7108791606903075
13,0.4979179220835368,0.3855366125742594,0.32037888031005857,0.32658734544118245,0.3141704177220662,0.9636236668904622,86.41499998410542,85.29000037193299,0.3275802869796753,0.34106705112457275,0.3275802869796753,0.34474488611221316,7.70448112487793,8.0,2.523836137917004,2.7579590888977052
14,0.5000749173164367,0.3886895268758138,0.3026520988782247,0.3087036364555359,0.2966005602836609,0.9625278831799825,86.27833335558573,85.9899995803833,0.32571747126579287,0.33952406721115114,0.32571747126579287,0.343244070482254,7.69569206237793,8.0,2.5066213581979735,2.745952563858032
15,0.505396739800771,0.39325767130851746,0.31990993649164834,0.32648177189826966,0.313338094774882,0.9614357161839803,85.86333333333333,85.67999990463257,0.3203750078678131,0.33444241361618043,0.3203750078678131,0.33809659852981566,7.686164855957031,8.0,2.4624551262005423,2.7047727882385253
16,0.48752136203447977,0.37668307506243387,0.2963766819477081,0.3027070021947225,0.2900463667869568,0.9601945309638977,86.68333331743877,86.86999979019166,0.3254595242500305,0.3401824214935303,0.3254595242500305,0.3440083119869232,7.676578998565674,8.0,2.49841574874096,2.7520664958953858
17,0.48469808570543926,0.3722958547592163,0.33017489589055377,0.33732869024276735,0.3230210986932119,0.9589348341941833,86.74000001907349,84.64000012397766,0.312548349571228,0.3270975615978241,0.312548349571228,0.3308790714740753,7.665650367736816,8.0,2.395886370826219,2.6470325717926024
18,0.48243025487263996,0.3722957279205322,0.28752823138237,0.29406078561147053,0.2809956759850184,0.9575810757319132,86.67333334604899,86.42999950408935,0.3217855914115906,0.33731844940185546,0.3217855914115906,0.34120943145751953,7.655189514160156,8.0,2.4633296851818325,2.7296754516601562
19,0.46410143421490985,0.3521495980898539,0.32658843644460045,0.3342299956480662,0.318946884059906,0.956224103196462,87.51833333969117,87.05999993324279,0.31461963405609134,0.3303175920009613,0.31461963405609134,0.3344661702156067,7.643366813659668,8.0,2.4047532698700778,2.6757293617248536
20,0.4620447836558024,0.3511914285341899,0.3075964283466339,0.3150472517808278,0.3001456094900767,0.9547353347460429,87.7083333269755,87.89000046730041,0.31634747591018675,0.33266718130111694,0.31634747591018675,0.3369140001296997,7.631649017333984,8.0,2.414252903666063,2.6953120010375975
