epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_min_target_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,2.1947027195795,2.1947027195795,0.0,0.0,0.026729629785790972,1.0,0.0,0.0,0.0,0.0,18.8486536869653,0.0,35.22727272727273,35.22727272727273,35.22727272727273,0.049202593890103424,0.049202593890103424,0.049202593890103424,4.0,4.0,4.0,4.0,4.0,4.0,0.1968103755604137,0.1968103755604137,4.0,0.1968103755604137
2,1.3173252714377592,1.3173252714377592,0.0,0.0,0.05895888417986885,1.0,0.0,0.0,0.0,0.0,52.27483754481224,0.0,59.09090909090909,59.09090909090909,59.09090909090909,0.07476186932939471,0.07476186932939471,0.07476186932939471,4.0,4.0,4.0,4.0,4.0,4.0,0.29904747731757886,0.29904747731757886,4.0,0.29904747731757886
3,1.0080245694520857,1.0080245694520857,0.0,0.0,0.07005861188486537,1.0,0.0,0.0,0.0,0.0,61.095636059204075,0.0,58.333333333333336,58.333333333333336,58.333333333333336,0.07886141177379724,0.07886141177379724,0.07886141177379724,4.0,4.0,4.0,4.0,4.0,4.0,0.31544564709518896,0.31544564709518896,4.0,0.31544564709518896
4,0.8726768241287274,0.8726768241287274,0.0,0.0,0.07217772757442549,1.0,0.0,0.0,0.0,0.0,64.0668524119626,0.0,65.53030303030303,65.53030303030303,65.53030303030303,0.08584630850589636,0.08584630850589636,0.08584630850589636,4.0,4.0,4.0,4.0,4.0,4.0,0.34338523402358545,0.34338523402358545,4.0,0.34338523402358545
5,0.7717086409902617,0.7717086409902617,0.0,0.0,0.07495281534717387,1.0,0.0,0.0,0.0,0.0,70.00928510087668,0.0,68.56060606060606,68.56060606060606,68.56060606060606,0.08396770014907375,0.08396770014907375,0.08396770014907375,4.0,4.0,4.0,4.0,4.0,4.0,0.335870800596295,0.335870800596295,4.0,0.335870800596295
6,0.7299475959859297,0.7299475959859297,0.0,0.0,0.07657333558205665,1.0,0.0,0.0,0.0,0.0,71.95914582511065,0.0,66.28787878787878,66.28787878787878,66.28787878787878,0.08742445707321167,0.08742445707321167,0.08742445707321167,4.0,4.0,4.0,4.0,4.0,4.0,0.3496978282928467,0.3496978282928467,4.0,0.3496978282928467
7,0.688139310011514,0.688139310011514,0.0,0.0,0.07537524436731081,1.0,0.0,0.0,0.0,0.0,71.58774376579646,0.0,66.66666666666667,66.66666666666667,66.66666666666667,0.09053452448411421,0.09053452448411421,0.09053452448411421,4.0,4.0,4.0,4.0,4.0,4.0,0.36213809793645685,0.36213809793645685,4.0,0.36213809793645685
8,0.700840547667019,0.700840547667019,0.0,0.0,0.07825245410065576,1.0,0.0,0.0,0.0,0.0,72.33054785121892,0.0,69.31818181818181,69.31818181818181,69.31818181818181,0.085575363852761,0.085575363852761,0.085575363852761,4.0,4.0,4.0,4.0,4.0,4.0,0.342301455411044,0.342301455411044,4.0,0.342301455411044
9,0.6391967160898774,0.6391967160898774,0.0,0.0,0.07605722864800951,1.0,0.0,0.0,0.0,0.0,75.58031569450347,0.0,67.04545454545455,67.04545454545455,67.04545454545455,0.09102537234624226,0.09102537234624226,0.09102537234624226,4.0,4.0,4.0,4.0,4.0,4.0,0.36410148938496906,0.36410148938496906,4.0,0.36410148938496906
10,0.6203241497416572,0.6203241497416572,0.0,0.0,0.07734661757558611,1.0,0.0,0.0,0.0,0.0,75.39461469251798,0.0,64.01515151515152,64.01515151515152,64.01515151515152,0.09098651734265414,0.09098651734265414,0.09098651734265414,4.0,4.0,4.0,4.0,4.0,4.0,0.3639460693706166,0.3639460693706166,4.0,0.3639460693706166
