Run,Model,Lambda Hard Budget,Dependency Constrained Prefix,Accuracy,Soft Accuracy,Hard Accuracy,Effective Timestep,Hard Effective Timestep,Executed Timestep,Layer1 Hard Timestep,Layer2 Hard Timestep,Prefix Spike Rate,Prefix Energy Proxy,Loop Energy Proxy,Hard Budget Proxy
global_hb_002,global_chronoskip_s2h,0.02,False,85.23999982833863,85.31000005722046,85.23999982833863,4.491231918334961,4.0,4.0,4.0,4.0,0.3297962968826294,1.3191851875305176,1.3191851875305176,4.474546432495117
global_hb_005,global_chronoskip_s2h,0.05,False,85.18999982833863,85.18999983787536,85.18999982833863,4.396067142486572,4.0,4.0,4.0,4.0,0.33070557975769044,1.3228223190307618,1.3228223190307618,4.371592998504639
global_hb_010,global_chronoskip_s2h,0.1,False,85.23000005722047,85.12000007629395,85.23000005722047,4.277801513671875,4.0,4.0,4.0,4.0,0.3324389684200287,1.3297558736801147,1.3297558736801147,4.245213508605957
layerwise_hb_005,layerwise_chronoskip_s2h,0.05,False,85.2100000667572,85.3700000667572,85.2100000667572,4.421352386474609,4.5,5.0,4.0,5.0,0.3248065989017487,1.4616296950578689,1.6240329945087433,4.406598091125488
layerwise_hb_010,layerwise_chronoskip_s2h,0.1,False,85.16000007629394,85.26999983787536,85.16000007629394,4.327969074249268,4.5,5.0,4.0,5.0,0.3258509829044342,1.466329423069954,1.629254914522171,4.303647041320801
layerwise_hb_005_dep,layerwise_chronoskip_s2h,0.05,True,85.11999982833862,85.14000007629394,85.11999982833862,4.420375823974609,4.0,4.0,4.0,4.0,0.3332424601554871,1.3329698406219483,1.3329698406219483,4.405021667480469
