epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,1.3451264819463093,1.3346445391972859,0.0,0.0,0.12557819010416665,0.922616350587209,55.88166664759318,0.0,77.26999988555909,77.46999988555908,77.26999988555909,0.2346285504102707,0.21582620124816895,0.24757592890262603,7.382082939147949,8.0,7.369041442871094,7.395124435424805,8.0,8.0,1.5932469180552198,1.9806074312210082,8.0,1.9806074312210082
2,0.5390200122992198,0.5160591876506806,0.0,0.0,0.22611061197916665,0.9219370679855347,81.12833333015442,0.0,81.90999996185303,81.69999997138977,81.90999996185303,0.2559633073806763,0.23550666851997376,0.27001893849372866,7.36757755279541,8.0,7.330406665802002,7.404748916625977,8.0,8.0,1.735113644521388,2.1601515079498292,8.0,2.1601515079498292
3,0.471026473124822,0.43617699198722837,0.0,0.0,0.2418447265625,0.919799245707194,84.24833336512248,0.0,83.6199999332428,83.90999990463257,83.6199999332428,0.26825930547714233,0.24662841448783873,0.2831096769809723,7.348470687866211,8.0,7.2853851318359375,7.411556720733643,8.0,8.0,1.8123416746588012,2.2648774158477782,8.0,2.2648774158477782
4,0.44274055236180626,0.3962168574968974,0.0,0.0,0.24595807291666666,0.9171263063748678,85.70166665395101,0.0,84.14999966621399,84.36999987602233,84.14999966621399,0.2646695121765137,0.2429512324810028,0.2801638319015503,7.324590682983398,8.0,7.234877109527588,7.414304733276367,8.0,8.0,1.7795183338496867,2.2413106552124025,8.0,2.2413106552124025
5,0.43073991611798607,0.37312547798156737,0.0,0.0,0.23843522135416667,0.9138535432179768,86.66166670163473,0.0,85.66999979019165,85.67000004768371,85.66999979019165,0.25779317498207094,0.2360792620420456,0.2747319130897522,7.295855522155762,8.0,7.1808552742004395,7.410856246948242,8.0,8.0,1.7224001876359154,2.1978553047180176,8.0,2.1978553047180176
