epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_min_target_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,0.9261500462373098,0.9261500462373098,0.0,0.0,0.08205730590820312,0.5,0.0,0.0,0.0,0.0,69.49666667302449,0.0,92.53,92.53,0.0,0.11292298382520675,0.11292298382520675,0.11292298382520675,4.0,4.0,4.0,4.0,4.0,4.0,0.451691935300827,0.451691935300827,4.0,0.451691935300827
2,0.21908727555672328,0.21908727555672328,0.0,0.0,0.11155205078125,0.5,0.0,0.0,0.0,0.0,93.7066666730245,0.0,95.15,95.15,0.0,0.1152139806509018,0.1152139806509018,0.1152139806509018,4.0,4.0,4.0,4.0,4.0,4.0,0.4608559226036072,0.4608559226036072,4.0,0.4608559226036072
3,0.15319844438234964,0.15319844438234964,0.0,0.0,0.11318014322916667,0.5,0.0,0.0,0.0,0.0,95.56,0.0,96.25,96.25,0.0,0.11338533858060837,0.11338533858060837,0.11338533858060837,4.0,4.0,4.0,4.0,4.0,4.0,0.4535413543224335,0.4535413543224335,4.0,0.4535413543224335
4,0.12638204124768576,0.12638204124768576,0.0,0.0,0.11309973958333333,0.5,0.0,0.0,0.0,0.0,96.28833333651225,0.0,96.8,96.8,0.0,0.11606016364097595,0.11606016364097595,0.11606016364097595,4.0,4.0,4.0,4.0,4.0,4.0,0.4642406545639038,0.4642406545639038,4.0,0.4642406545639038
5,0.11206027010281881,0.11206027010281881,0.0,0.0,0.11380221354166667,0.5,0.0,0.0,0.0,0.0,96.67166667302449,0.0,97.0,97.0,0.0,0.11535389533042907,0.11535389533042907,0.11535389533042907,4.0,4.0,4.0,4.0,4.0,4.0,0.4614155813217163,0.4614155813217163,4.0,0.4614155813217163
6,0.10148081591129303,0.10148081591129303,0.0,0.0,0.11397584635416666,0.5,0.0,0.0,0.0,0.0,96.93166666666667,0.0,97.3,97.3,0.0,0.11695423092842103,0.11695423092842103,0.11695423092842103,4.0,4.0,4.0,4.0,4.0,4.0,0.4678169237136841,0.4678169237136841,4.0,0.4678169237136841
7,0.09306903098622958,0.09306903098622958,0.0,0.0,0.1148560546875,0.5,0.0,0.0,0.0,0.0,97.19833333651225,0.0,97.32,97.32,0.0,0.11646973073482514,0.11646973073482514,0.11646973073482514,4.0,4.0,4.0,4.0,4.0,4.0,0.46587892293930055,0.46587892293930055,4.0,0.46587892293930055
8,0.0863631663163503,0.0863631663163503,0.0,0.0,0.11513326822916667,0.5,0.0,0.0,0.0,0.0,97.45166667302449,0.0,97.51,97.51,0.0,0.11759109220504761,0.11759109220504761,0.11759109220504761,4.0,4.0,4.0,4.0,4.0,4.0,0.47036436882019045,0.47036436882019045,4.0,0.47036436882019045
9,0.0809281556447347,0.0809281556447347,0.0,0.0,0.11522692057291667,0.5,0.0,0.0,0.0,0.0,97.55000000317891,0.0,97.54,97.54,0.0,0.11772607047557831,0.11772607047557831,0.11772607047557831,4.0,4.0,4.0,4.0,4.0,4.0,0.47090428190231326,0.47090428190231326,4.0,0.47090428190231326
10,0.07651486987272899,0.07651486987272899,0.0,0.0,0.1151294921875,0.5,0.0,0.0,0.0,0.0,97.68166666984558,0.0,97.58,97.58,0.0,0.11683543804883957,0.11683543804883957,0.11683543804883957,4.0,4.0,4.0,4.0,4.0,4.0,0.4673417521953583,0.4673417521953583,4.0,0.4673417521953583
