Policy,Threshold,Lambda,Accuracy,Average Timestep,Normalized Average Timestep,Error Rate,Number of Samples
Earliest Correct Oracle,,,98.54000210762024,1.6888999938964844,0.21111249923706055,1.4599978923797607,10000
Earliest Stable Correct Oracle,,,97.15999960899353,1.9903000593185425,0.2487875074148178,2.8400003910064697,10000
Cost-Aware Oracle,,0.0,98.54000210762024,1.5866999626159668,0.19833749532699585,1.4599978923797607,10000
Cost-Aware Oracle,,0.01,98.54000210762024,1.5866999626159668,0.19833749532699585,1.4599978923797607,10000
Cost-Aware Oracle,,0.02,98.54000210762024,1.5866999626159668,0.19833749532699585,1.4599978923797607,10000
Cost-Aware Oracle,,0.05,98.54000210762024,1.5866999626159668,0.19833749532699585,1.4599978923797607,10000
Cost-Aware Oracle,,0.1,98.54000210762024,1.5866999626159668,0.19833749532699585,1.4599978923797607,10000
Cost-Aware Oracle,,0.2,98.54000210762024,1.5866999626159668,0.19833749532699585,1.4599978923797607,10000
Cost-Aware Oracle,,0.5,98.54000210762024,1.5866999626159668,0.19833749532699585,1.4599978923797607,10000
Cost-Aware Oracle,,1.0,98.54000210762024,1.5866999626159668,0.19833749532699585,1.4599978923797607,10000
Cost-Aware Oracle,,2.0,93.63999962806702,1.3538000583648682,0.16922500729560852,6.360000371932983,10000
Cost-Aware Oracle,,4.0,86.61999702453613,1.1725000143051147,0.14656250178813934,13.380002975463867,10000
Cost-Aware Oracle,,8.0,69.37000155448914,1.0,0.125,30.629998445510864,10000
Cost-Aware Oracle,,16.0,69.37000155448914,1.0,0.125,30.629998445510864,10000
