Policy,Threshold,Lambda,Accuracy,Average Timestep,Normalized Average Timestep,Error Rate,Number of Samples
Margin,0.0,,69.37000155448914,1.0,0.125,30.629998445510864,10000
Margin,0.04999999701976776,,70.60999870300293,1.0318000316619873,0.1289750039577484,29.39000129699707,10000
Margin,0.09999999403953552,,71.99000120162964,1.0666999816894531,0.13333749771118164,28.00999879837036,10000
Margin,0.14999999105930328,,73.21000099182129,1.0968999862670898,0.13711249828338623,26.78999900817871,10000
Margin,0.19999998807907104,,74.30999875068665,1.1287000179290771,0.14108750224113464,25.690001249313354,10000
Margin,0.2499999850988388,,75.5299985408783,1.1650999784469604,0.14563749730587006,24.470001459121704,10000
Margin,0.29999998211860657,,76.7799973487854,1.2051000595092773,0.15063750743865967,23.2200026512146,10000
Margin,0.34999996423721313,,77.85999774932861,1.2496999502182007,0.15621249377727509,22.140002250671387,10000
Margin,0.3999999761581421,,79.01999950408936,1.301900029182434,0.16273750364780426,20.980000495910645,10000
Margin,0.44999998807907104,,80.07000088691711,1.3497999906539917,0.16872499883174896,19.929999113082886,10000
Margin,0.5,,81.16999864578247,1.4063999652862549,0.17579999566078186,18.83000135421753,10000
Margin,0.550000011920929,,82.34000205993652,1.473099946975708,0.1841374933719635,17.659997940063477,10000
Margin,0.6000000238418579,,83.3400011062622,1.5454000234603882,0.19317500293254852,16.659998893737793,10000
Margin,0.6499999761581421,,84.7599983215332,1.6375999450683594,0.20469999313354492,15.240001678466797,10000
Margin,0.699999988079071,,86.03000044822693,1.7438000440597534,0.21797500550746918,13.969999551773071,10000
Margin,0.75,,87.40000128746033,1.8676999807357788,0.23346249759197235,12.599998712539673,10000
Margin,0.7999999523162842,,88.83000016212463,2.0246999263763428,0.25308749079704285,11.169999837875366,10000
Margin,0.8499999642372131,,90.59000015258789,2.2469000816345215,0.2808625102043152,9.40999984741211,10000
Margin,0.8999999761581421,,92.33999848365784,2.557800054550171,0.31972500681877136,7.660001516342163,10000
