Policy,Threshold,Lambda,Accuracy,Average Timestep,Normalized Average Timestep,Error Rate,Number of Samples
Entropy,0.0,,97.15999960899353,8.0,1.0,2.8400003910064697,10000
Entropy,0.1211886927485466,,94.69000101089478,3.2562999725341797,0.40703749656677246,5.309998989105225,10000
Entropy,0.2423773854970932,,92.61999726295471,2.61899995803833,0.32737499475479126,7.380002737045288,10000
Entropy,0.3635660707950592,,90.25999903678894,2.1933000087738037,0.27416250109672546,9.74000096321106,10000
Entropy,0.4847547709941864,,88.01000118255615,1.8863999843597412,0.23579999804496765,11.989998817443848,10000
Entropy,0.6059434413909912,,85.29000282287598,1.6577999591827393,0.2072249948978424,14.709997177124023,10000
Entropy,0.7271321415901184,,81.80999755859375,1.438099980354309,0.17976249754428864,18.19000244140625,10000
Entropy,0.8483208417892456,,79.36999797821045,1.2976000308990479,0.16220000386238098,20.63000202178955,10000
Entropy,0.9695095419883728,,77.63000130653381,1.207900047302246,0.15098750591278076,22.369998693466187,10000
Entropy,1.0906982421875,,75.80000162124634,1.1412999629974365,0.14266249537467957,24.199998378753662,10000
Entropy,1.2118868827819824,,74.26999807357788,1.093999981880188,0.1367499977350235,25.73000192642212,10000
Entropy,1.3330755233764648,,72.89999723434448,1.0606000423431396,0.13257500529289246,27.100002765655518,10000
Entropy,1.4542642831802368,,71.72999978065491,1.0382000207901,0.1297750025987625,28.270000219345093,10000
Entropy,1.5754529237747192,,70.8299994468689,1.0223000049591064,0.1277875006198883,29.170000553131104,10000
Entropy,1.6966416835784912,,69.96999979019165,1.0103000402450562,0.12628750503063202,30.03000020980835,10000
Entropy,1.8178303241729736,,69.55999732017517,1.0033999681472778,0.12542499601840973,30.44000267982483,10000
Entropy,1.9390190839767456,,69.44000124931335,1.0010000467300415,0.1251250058412552,30.559998750686646,10000
Entropy,2.0602078437805176,,69.40000057220459,1.0003000497817993,0.12503750622272491,30.59999942779541,10000
Entropy,2.181396484375,,69.38999891281128,1.0002000331878662,0.12502500414848328,30.61000108718872,10000
Entropy,2.3025851249694824,,69.37000155448914,1.0,0.125,30.629998445510864,10000
