epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_min_target_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,train_final_ce,train_prefix_ce,train_temporal_loss,train_total_loss,train_selected_transition_fraction,train_violating_transition_fraction,val_loss,val_acc,val_soft_acc,val_hard_acc,val_raw_spike_rate,val_gated_spike_rate,val_prefix_spike_rate,val_effective_timestep,val_hard_effective_timestep,val_layer1_effective_timestep,val_layer2_effective_timestep,val_layer1_hard_timestep,val_layer2_hard_timestep,val_energy_proxy,val_prefix_energy_proxy,val_executed_timestep,val_loop_energy_proxy,val_final_accuracy,val_mean_prefix_accuracy,val_ever_regressed_fraction,val_mean_population_regression,val_mean_conditional_regression,val_beneficial_transition_fraction,val_destructive_transition_fraction,val_stable_correct_fraction
1,2.124023639962181,2.124023639962181,0.0,0.0,0.02762216094475058,1.0,0.0,0.0,0.0,0.0,20.649652096622226,0.0,2.124023639962181,0.0,0.0,2.124023639962181,0.0,0.0,1.5155786187149758,45.58139551517575,45.58139551517575,0.0,0.047761309250842696,0.047761309250842696,0.047761309250842696,8.0,8.0,8.0,8.0,8.0,8.0,0.38209047400674157,0.38209047400674157,8.0,0.38209047400674157,45.58139419555664,39.1860466003418,26.016258239746094,2.3255813121795654,6.076388835906982,7.707641124725342,2.3255813121795654,45.58139419555664
2,1.3201616363569644,1.3201616363569644,0.0,0.0,0.061365680738834104,1.0,0.0,0.0,0.0,0.0,53.01624129930394,0.0,1.3201616363569644,0.0,0.0,1.3201616363569644,0.0,0.0,1.164027623797572,59.06976769136828,59.06976769136828,0.0,0.049500806976196375,0.049500806976196375,0.049500806976196375,8.0,8.0,8.0,8.0,8.0,8.0,0.396006455809571,0.396006455809571,8.0,0.396006455809571,59.06976318359375,57.61627960205078,22.602739334106445,2.4584717750549316,4.282407283782959,4.318936824798584,2.4584717750549316,59.06976318359375
3,1.1101264151509014,1.1101264151509014,0.0,0.0,0.05954191911524797,1.0,0.0,0.0,0.0,0.0,60.440835266821345,0.0,1.1101264151509014,0.0,0.0,1.1101264151509014,0.0,0.0,0.9920557035956272,62.79069792392642,62.79069792392642,0.0,0.05806076050151226,0.05806076050151226,0.05806076050151226,8.0,8.0,8.0,8.0,8.0,8.0,0.46448608401209807,0.46448608401209807,8.0,0.46448608401209807,62.79069900512695,59.1860466003418,21.935483932495117,2.3255813121795654,3.9637598991394043,5.116279125213623,2.3255813121795654,62.79069900512695
4,0.9174557093124656,0.9174557093124656,0.0,0.0,0.0652614513848608,1.0,0.0,0.0,0.0,0.0,63.457076732077894,0.0,0.9174557093124656,0.0,0.0,0.9174557093124656,0.0,0.0,0.8161451813786529,64.65116262435913,64.65116262435913,0.0,0.06770923241626385,0.06770923241626385,0.06770923241626385,8.0,8.0,8.0,8.0,8.0,8.0,0.5416738593301108,0.5416738593301108,8.0,0.5416738593301108,64.65116119384766,61.74418258666992,36.57142639160156,4.7176079750061035,7.692307949066162,5.8471760749816895,4.7176079750061035,64.65116119384766
5,0.8194159721553741,0.8194159721553741,0.0,0.0,0.07318001944061775,1.0,0.0,0.0,0.0,0.0,65.7772622501214,0.0,0.8194159721553741,0.0,0.0,0.8194159721553741,0.0,0.0,0.7562509567238563,68.372093383656,68.372093383656,0.0,0.07185574253631193,0.07185574253631193,0.07185574253631193,8.0,8.0,8.0,8.0,8.0,8.0,0.5748459402904954,0.5748459402904954,8.0,0.5748459402904954,68.3720932006836,65.05814361572266,28.823530197143555,3.5880398750305176,5.555555820465088,5.24916934967041,3.5880398750305176,68.3720932006836
6,0.7598767775670558,0.7598767775670558,0.0,0.0,0.07259614948883411,1.0,0.0,0.0,0.0,0.0,70.30162418524793,0.0,0.7598767775670558,0.0,0.0,0.7598767775670558,0.0,0.0,0.7330345935599748,68.372093383656,68.372093383656,0.0,0.07274092532867608,0.07274092532867608,0.07274092532867608,8.0,8.0,8.0,8.0,8.0,8.0,0.5819274026294087,0.5819274026294087,8.0,0.5819274026294087,68.3720932006836,67.6744155883789,24.712642669677734,2.9235880374908447,4.326450347900391,4.053155899047852,2.9235880374908447,68.3720932006836
7,0.7464449050254999,0.7464449050254999,0.0,0.0,0.07592674308475927,1.0,0.0,0.0,0.0,0.0,72.15777280159173,0.0,0.7464449050254999,0.0,0.0,0.7464449050254999,0.0,0.0,0.750076817357263,68.83720944094104,68.83720944094104,0.0,0.06945776059183964,0.06945776059183964,0.06945776059183964,8.0,8.0,8.0,8.0,8.0,8.0,0.5556620847347171,0.5556620847347171,8.0,0.5556620847347171,68.83720397949219,65.69767761230469,22.0238094329834,2.724252462387085,4.175152778625488,4.385381698608398,2.724252462387085,68.83720397949219
8,0.6784923071097885,0.6784923071097885,0.0,0.0,0.07443173578886311,1.0,0.0,0.0,0.0,0.0,73.66589342358495,0.0,0.6784923071097885,0.0,0.0,0.6784923071097885,0.0,0.0,0.7191097725269406,69.30232549822608,69.30232549822608,0.0,0.07360003930191661,0.07360003930191661,0.07360003930191661,8.0,8.0,8.0,8.0,8.0,8.0,0.5888003144153329,0.5888003144153329,8.0,0.5888003144153329,69.30233001708984,67.61627960205078,22.033899307250977,2.724252462387085,4.043392658233643,4.451827526092529,2.724252462387085,69.30233001708984
9,0.6256490103606558,0.6256490103606558,0.0,0.0,0.07677981914334396,1.0,0.0,0.0,0.0,0.0,74.01392118283601,0.0,0.6256490103606558,0.0,0.0,0.6256490103606558,0.0,0.0,0.6668104684630106,71.62790700446727,71.62790700446727,0.0,0.07571341118147207,0.07571341118147207,0.07571341118147207,8.0,8.0,8.0,8.0,8.0,8.0,0.6057072894517765,0.6057072894517765,8.0,0.6057072894517765,71.6279067993164,68.0813980102539,23.404254913330078,2.9900333881378174,4.424778938293457,4.983388423919678,2.9900333881378174,71.6279067993164
10,0.6009293274647122,0.6009293274647122,0.0,0.0,0.07804881226435614,1.0,0.0,0.0,0.0,0.0,75.98607913523982,0.0,0.6009293274647122,0.0,0.0,0.6009293274647122,0.0,0.0,0.7280605429826781,69.30232560911844,69.30232560911844,0.0,0.07728380449982576,0.07728380449982576,0.07728380449982576,8.0,8.0,8.0,8.0,8.0,8.0,0.6182704359986061,0.6182704359986061,8.0,0.6182704359986061,69.30233001708984,63.023258209228516,22.619047164916992,2.6578073501586914,4.278074741363525,5.24916934967041,2.6578073501586914,69.30233001708984
