epoch,train_loss,train_ce_loss,train_spike_cost,train_raw_spike_rate,train_gated_spike_rate,train_time_cost,train_acc,test_acc,test_spike_rate,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,energy_proxy,prefix_energy_proxy
1,1.8412331423123678,1.8307762990951537,0.07527183745702108,0.07527183745702108,0.0729088407198588,0.9704108461380004,41.63666668256124,67.55999967575073,0.16143870027065277,0.16661880393028258,0.16143870027065277,0.17060755043029785,7.766576766967773,8.0,1.2538260588115258,1.3648604034423828
2,0.7141709717432658,0.6904696098327636,0.21407874492009482,0.21407874492009482,0.20754302061398824,0.9709893436113993,75.08500003496806,78.64999976158143,0.23269603667259217,0.24003591470718383,0.23269603667259217,0.24476962494850157,7.768458366394043,8.0,1.8076894729159336,1.9581569995880126
3,0.5570041237831116,0.5204999154408773,0.2457790303548177,0.2457790303548177,0.23828789586226146,0.9710279513676962,81.1366666762034,81.29999967575073,0.24371834287643432,0.2513766592979431,0.24371834287643432,0.2559323760032654,7.767780303955078,8.0,1.8931505435081368,2.0474590080261232
4,0.5143787450154622,0.46535965981483457,0.2546107076009115,0.2546107076009115,0.2468536036491394,0.9708666308720907,83.08833333333334,82.2800000667572,0.2506694327831268,0.25858846621513365,0.2506694327831268,0.26325834069252013,7.765720367431641,8.0,1.9466287196564644,2.106066725540161
5,0.49582732985814415,0.43432175482114155,0.2595986332098643,0.2595986332098643,0.25160684995651245,0.9705128977139791,84.25333335240681,83.82999999046325,0.2528700229644775,0.2609439290523529,0.2528700229644775,0.26575901713371275,7.762141704559326,8.0,1.9628129510854455,2.126072137069702
6,0.4674712585449219,0.40580624198913573,0.2632773084481557,0.2632773084481557,0.25504365282058716,0.9700230415344239,85.57333333333334,84.38999973297119,0.25633732142448423,0.26469316711425783,0.25633732142448423,0.2692792335987091,7.757944107055664,8.0,1.988650612163511,2.1542338687896727
7,0.44811572478612266,0.38636955862045286,0.265447890996933,0.265447890996933,0.2569982831954956,0.9694754619280497,86.22833333969116,85.13999961853027,0.25424419889450073,0.26264683990478516,0.25424419889450073,0.26742754497528076,7.753293991088867,8.0,1.9712300195579353,2.139420359802246
8,0.43444571027755735,0.3728082820097605,0.2638896744728088,0.2638896744728088,0.2553320080757141,0.9688588805198669,86.60333331108093,85.70000004768372,0.2543144924163818,0.2629118143081665,0.2543144924163818,0.26800198607444764,7.74810791015625,8.0,1.9704561303587396,2.144015888595581
9,0.4212388510068258,0.359657398891449,0.2634358332316081,0.2634358332316081,0.2547273567199707,0.9681931914011638,87.20333336830139,86.21999997138977,0.25305290040969847,0.2618014353752136,0.25305290040969847,0.2669285348892212,7.7425737380981445,8.0,1.9592807410616966,2.1354282791137695
10,0.4101912383874257,0.3487636707464854,0.26107508398691814,0.26107508398691814,0.2522698185443878,0.9674762724558512,87.62000003178915,87.12999964714051,0.2507147319316864,0.2595616766452789,0.2507147319316864,0.26490228023529055,7.736645698547363,8.0,1.939691052361737,2.1192182418823244
