Run,Model,Lambda Hard Budget,Dependency Constrained Prefix,Accuracy,Soft Accuracy,Hard Accuracy,Effective Timestep,Hard Effective Timestep,Executed Timestep,Layer1 Hard Timestep,Layer2 Hard Timestep,Prefix Spike Rate,Prefix Energy Proxy,Loop Energy Proxy,Hard Budget Proxy
global_hb_002,global_chronoskip_s2h,0.02,False,86.01000002861024,85.93000002861022,86.01000002861024,7.33397912979126,8.0,8.0,8.0,8.0,0.27119664030075075,2.169573122406006,2.169573122406006,7.997367858886719
global_hb_005,global_chronoskip_s2h,0.05,False,86.15999979019165,85.97999979019166,86.15999979019165,7.3336639404296875,8.0,8.0,8.0,8.0,0.27113700528144835,2.169096042251587,2.169096042251587,7.9973649978637695
global_hb_010,global_chronoskip_s2h,0.1,False,86.11999979972839,85.97000002861023,86.11999979972839,7.3330254554748535,8.0,8.0,8.0,8.0,0.272137317609787,2.177098540878296,2.177098540878296,7.997359275817871
layerwise_hb_005,layerwise_chronoskip_s2h,0.05,False,86.05000002861023,85.8299997806549,86.05000002861023,7.3019914627075195,8.0,8.0,8.0,8.0,0.273724409866333,2.189795278930664,2.189795278930664,7.996838569641113
layerwise_hb_010,layerwise_chronoskip_s2h,0.1,False,86.08000002861023,85.94999979019165,86.08000002861023,7.301736831665039,8.0,8.0,8.0,8.0,0.2744295882701874,2.195436706161499,2.195436706161499,7.996835231781006
layerwise_hb_005_dep,layerwise_chronoskip_s2h,0.05,True,86.00000002861023,85.91000002861023,86.00000002861023,7.30203914642334,8.0,8.0,8.0,8.0,0.27368123626708984,2.1894498901367188,2.1894498901367188,7.9968390464782715
