From Timestep,To Timestep,Population Regression Rate,Conditional Regression Rate,Correct Samples at From Timestep,Conditional Metric Valid
1,2,3.0199999809265137,3.9033215045928955,7737,True
2,3,1.8700000047683716,2.1833040714263916,8565,True
3,4,0.48000001907348633,0.5514072179794312,8705,True
4,5,0.38999998569488525,0.42221498489379883,9237,True
5,6,0.5799999833106995,0.6076479554176331,9545,True
6,7,0.4099999964237213,0.42655014991760254,9612,True
7,8,0.3700000047683716,0.3820340931415558,9685,True
