epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,1.3098637283007304,1.3046180391629536,0.0,0.0,0.13633411458333333,0.9706075995763143,57.43000001589457,0.0,77.65999964714051,77.68999988555908,77.65999964714051,0.23619197037220002,0.22893776721954345,0.24074974813461303,7.765697002410889,8.0,7.760990142822266,7.770403861999512,8.0,8.0,1.7778613326354504,1.9259979850769042,8.0,1.9259979850769042
2,0.523842875734965,0.5112903183619182,0.0,0.0,0.239461328125,0.9704446213404337,81.34499999046325,0.0,81.92999997138978,81.85999997138977,81.92999997138978,0.25617420492172244,0.24835718455314637,0.26117011203765866,7.760913848876953,8.0,7.747079372406006,7.774747848510742,8.0,8.0,1.9274787130666031,2.0893608963012693,8.0,2.0893608963012693
3,0.4528162645657857,0.43357602475484214,0.0,0.0,0.2534432291666667,0.9697494534810384,84.38833335876465,0.0,83.98999991416932,83.96999967575073,83.98999991416932,0.268852836227417,0.2606069986343384,0.2739936155796051,7.754908084869385,8.0,7.731135845184326,7.778680324554443,8.0,8.0,2.0209833206829755,2.191948924636841,8.0,2.191948924636841
4,0.4192609931310018,0.39335792956352233,0.0,0.0,0.260004296875,0.9689123203595479,85.77833336194357,0.0,84.32999965667724,84.31999987602234,84.32999965667724,0.26340949373245237,0.2552494568824768,0.2691639953613281,7.747488021850586,8.0,7.713240623474121,7.781735420227051,8.0,8.0,1.9775421097808568,2.153311962890625,8.0,2.153311962890625
5,0.40257339181900026,0.3706089000066121,0.0,0.0,0.2521125,0.9679215216318766,86.74000001589457,0.0,86.0799997806549,86.0499997806549,86.0799997806549,0.2557413227081299,0.2477257709980011,0.26190073175430295,7.739001274108887,8.0,7.694464683532715,7.783538341522217,8.0,8.0,1.9171500573831366,2.0952058540344236,8.0,2.0952058540344236
