epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_hard_budget_cost,train_target_budget_loss,train_min_target_loss,train_hard_budget_proxy,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,3.177645374473423,2.1134948517950796,2.0931010631465647,0.02804548341085652,0.018169718311136257,0.7113756264595379,0.7239688093615774,0.026031190638422633,0.0,5.791750474892619,22.74837512436462,21.44846798040962,46.96969696969697,48.484848484848484,46.96969696969697,0.05935663165468158,0.04284714850963968,0.07502978137045195,5.690507888793945,8.0,5.6627421379089355,5.718274116516113,8.0,8.0,0.24382203660643034,0.6002382509636156,8.0,0.6002382509636156
2,1.8562814447762463,1.2168214257491774,1.210307555665766,0.04250998543912654,0.04180837363807161,0.710955744057534,0.7234300094394631,0.026569990560536928,0.0,5.787440075515705,55.803156950568976,54.41039930147049,55.303030303030305,56.81818181818182,55.303030303030305,0.07223541357300499,0.05185177764206222,0.08569029696059949,5.685306549072266,8.0,5.597576141357422,5.773036956787109,8.0,8.0,0.2947932510094552,0.6855223756847959,8.0,0.6855223756847959
3,1.546986197584076,1.0034268320215556,0.989683289381787,0.03516220729953731,0.046342571687122795,0.7103729911058615,0.7227166058182606,0.02728339418173943,0.0,5.781732846546085,60.63138350581503,60.72423402202716,57.57575757575758,55.303030303030305,57.57575757575758,0.0735777426849712,0.05283857407895001,0.08628704060207713,5.680868625640869,8.0,5.549990653991699,5.811746597290039,8.0,8.0,0.30016899770870803,0.6902963248166171,8.0,0.6902963248166171
4,1.3801450246777265,0.8839238780786732,0.8642826757723242,0.03788030069380196,0.04745661913518454,0.7098356936967473,0.7220307673805825,0.02796923261941752,0.0,5.77624613904466,63.324048321005804,64.43825444360519,60.984848484848484,65.15151515151516,60.984848484848484,0.08014987996130278,0.057400540646278496,0.09368800078377579,5.677122592926025,7.0,5.512109279632568,5.842135906219482,7.0,7.0,0.3258699061491563,0.6558160054864306,7.0,0.6558160054864306
5,1.1967483580721232,0.7445031992240204,0.7467404448997123,0.03352642462985762,0.051275680102788414,0.7091683209108443,0.7211586177183061,0.028841382281693907,0.0,5.769268941746449,69.1736305047764,68.61652744624386,64.01515151515152,63.63636363636363,64.01515151515152,0.08239929061947447,0.059020139051206184,0.09627928110686215,5.6685028076171875,7.0,5.460750579833984,5.876255035400391,7.0,7.0,0.33455582391771904,0.6739549677480351,7.0,0.6739549677480351
6,1.1297322272590276,0.7024305988044349,0.6977337224680512,0.029486296179608382,0.05159114175298862,0.7081303647412341,0.7198871780349462,0.030112821965053774,0.0,5.759097424279569,71.77344480375504,71.86629530889853,68.56060606060606,69.31818181818181,68.56060606060606,0.08452350172129544,0.06049011196150924,0.09897763440103242,5.660061836242676,7.0,5.415427207946777,5.904695987701416,7.0,7.0,0.34237777418338505,0.6928434408072269,7.0,0.6928434408072269
7,1.0728126167697605,0.6639881390272299,0.6611403544522483,0.028369183397005306,0.05167257863277623,0.7066738535766814,0.7181379709845909,0.03186202901540914,0.0,5.745103767876727,72.88765090421714,73.07335192003843,63.25757575757576,66.28787878787878,63.25757575757576,0.0832646597515453,0.05944377409689354,0.09751049677530925,5.647964000701904,7.0,5.373189449310303,5.922738552093506,7.0,7.0,0.3357362961651111,0.6825734774271647,7.0,0.6825734774271647
8,1.053166415255271,0.644319662587335,0.6610494691570711,0.02890085111767358,0.05327147870785457,0.7053670071847149,0.7165744944978004,0.033425505502199616,0.0,5.732595955982403,73.16620245285353,73.4447539959556,63.63636363636363,65.9090909090909,63.63636363636363,0.08442717519673434,0.0601921198946057,0.09901406841747688,5.636839866638184,7.0,5.337302207946777,5.93637752532959,7.0,7.0,0.3392933410793787,0.6930984789223382,7.0,0.6930984789223382
9,0.9641407792393322,0.5936406802666221,0.5850553565702731,0.026729501647219243,0.052044003344069174,0.7039438591251356,0.7149182105352176,0.03508178946478232,0.0,5.719345684281741,76.88022284399278,76.13741875857032,65.9090909090909,68.18181818181819,65.9090909090909,0.08803345398469405,0.06274747532425505,0.1036419261134032,5.625646114349365,7.0,5.300050735473633,5.951241493225098,7.0,7.0,0.35299509074312807,0.7254934827938224,7.0,0.7254934827938224
10,0.9312692080367574,0.570766452461232,0.5653242510894768,0.025185015806608323,0.05400506234766713,0.7024372751334251,0.713125006291417,0.03687499370858308,0.0,5.705000050331336,76.78737235268511,77.25162490607414,63.63636363636363,65.53030303030303,63.63636363636363,0.08769143079266403,0.06246261750206803,0.10365188257260756,5.613928318023682,6.0,5.26588773727417,5.961968898773193,6.0,6.0,0.35066065721274137,0.6219112954356454,6.0,0.6219112954356454
