Policy,Threshold,Lambda,Accuracy,Average Timestep,Normalized Average Timestep,Error Rate,Number of Samples
Entropy,0.0,,62.87878751754761,8.0,1.0,37.12121248245239,264
Entropy,0.12620501220226288,,62.87878751754761,7.045454502105713,0.8806818127632141,37.12121248245239,264
Entropy,0.25241002440452576,,62.5,6.121212005615234,0.7651515007019043,37.5,264
Entropy,0.37861502170562744,,62.87878751754761,5.333333492279053,0.6666666865348816,37.12121248245239,264
Entropy,0.5048200488090515,,61.742424964904785,4.590909004211426,0.5738636255264282,38.257575035095215,264
Entropy,0.6310250759124756,,60.60606241226196,3.965909004211426,0.4957386255264282,39.39393758773804,264
Entropy,0.7572300434112549,,59.090906381607056,3.098484754562378,0.38731059432029724,40.909093618392944,264
Entropy,0.883435070514679,,57.19696879386902,2.5151515007019043,0.31439393758773804,42.80303120613098,264
Entropy,1.009640097618103,,55.30303120613098,2.151515245437622,0.26893940567970276,44.69696879386902,264
Entropy,1.1358450651168823,,51.89393758773804,1.8068181276321411,0.22585226595401764,48.10606241226196,264
Entropy,1.2620502710342407,,51.51515007019043,1.5568181276321411,0.19460226595401764,48.48484992980957,264
Entropy,1.38825523853302,,50.0,1.3636363744735718,0.17045454680919647,50.0,264
Entropy,1.5144602060317993,,50.0,1.2272727489471436,0.15340909361839294,50.0,264
Entropy,1.6406652927398682,,48.86363744735718,1.0946969985961914,0.13683712482452393,51.13636255264282,264
Entropy,1.7668702602386475,,49.242424964904785,1.053030252456665,0.13162878155708313,50.757575035095215,264
Entropy,1.8930752277374268,,48.86363744735718,1.0075757503509521,0.12594696879386902,51.13636255264282,264
Entropy,2.019280195236206,,48.86363744735718,1.003787875175476,0.1254734843969345,51.13636255264282,264
Entropy,2.1454854011535645,,48.86363744735718,1.0,0.125,51.13636255264282,264
Entropy,2.2716903686523438,,48.86363744735718,1.0,0.125,51.13636255264282,264
Entropy,2.397895336151123,,48.86363744735718,1.0,0.125,51.13636255264282,264
