Policy,Threshold,Lambda,Accuracy,Average Timestep,Normalized Average Timestep,Error Rate,Number of Samples
Earliest Correct Oracle,,,72.72727489471436,3.4621212482452393,0.4327651560306549,27.272725105285645,264
Earliest Stable Correct Oracle,,,62.87878751754761,4.253787994384766,0.5317234992980957,37.12121248245239,264
Cost-Aware Oracle,,0.0,72.72727489471436,1.553030252456665,0.19412878155708313,27.272725105285645,264
Cost-Aware Oracle,,0.5,72.72727489471436,1.553030252456665,0.19412878155708313,27.272725105285645,264
Cost-Aware Oracle,,1.0,72.72727489471436,1.553030252456665,0.19412878155708313,27.272725105285645,264
Cost-Aware Oracle,,1.1,72.72727489471436,1.553030252456665,0.19412878155708313,27.272725105285645,264
Cost-Aware Oracle,,1.15,72.34848737716675,1.5265151262283325,0.19081439077854156,27.651512622833252,264
Cost-Aware Oracle,,1.25,72.34848737716675,1.5265151262283325,0.19081439077854156,27.651512622833252,264
Cost-Aware Oracle,,1.35,71.96969985961914,1.503787875175476,0.1879734843969345,28.03030014038086,264
Cost-Aware Oracle,,1.5,71.96969985961914,1.503787875175476,0.1879734843969345,28.03030014038086,264
Cost-Aware Oracle,,1.6,70.83333134651184,1.446969747543335,0.18087121844291687,29.16666865348816,264
Cost-Aware Oracle,,1.75,70.83333134651184,1.446969747543335,0.18087121844291687,29.16666865348816,264
Cost-Aware Oracle,,2.0,67.80303120613098,1.325757622718811,0.16571970283985138,32.19696879386902,264
Cost-Aware Oracle,,2.25,67.80303120613098,1.325757622718811,0.16571970283985138,32.19696879386902,264
Cost-Aware Oracle,,2.5,67.80303120613098,1.325757622718811,0.16571970283985138,32.19696879386902,264
Cost-Aware Oracle,,2.75,63.63636255264282,1.200757622718811,0.15009470283985138,36.36363744735718,264
Cost-Aware Oracle,,3.0,63.63636255264282,1.200757622718811,0.15009470283985138,36.36363744735718,264
Cost-Aware Oracle,,3.5,63.63636255264282,1.200757622718811,0.15009470283985138,36.36363744735718,264
Cost-Aware Oracle,,4.0,58.33333134651184,1.0946969985961914,0.13683712482452393,41.66666865348816,264
Cost-Aware Oracle,,5.0,58.33333134651184,1.0946969985961914,0.13683712482452393,41.66666865348816,264
Cost-Aware Oracle,,6.0,58.33333134651184,1.0946969985961914,0.13683712482452393,41.66666865348816,264
Cost-Aware Oracle,,7.0,58.33333134651184,1.0946969985961914,0.13683712482452393,41.66666865348816,264
Cost-Aware Oracle,,8.0,48.86363744735718,1.0,0.125,51.13636255264282,264
Cost-Aware Oracle,,16.0,48.86363744735718,1.0,0.125,51.13636255264282,264
