Policy,Threshold,Lambda,Accuracy,Average Timestep,Normalized Average Timestep,Error Rate,Number of Samples
Margin,0.0,,48.86363744735718,1.0,0.125,51.13636255264282,264
Margin,0.04999999701976776,,49.62121248245239,1.0833333730697632,0.1354166716337204,50.37878751754761,264
Margin,0.09999999403953552,,51.13636255264282,1.1590908765792847,0.14488635957241058,48.86363744735718,264
Margin,0.14999999105930328,,51.51515007019043,1.2916666269302368,0.1614583283662796,48.48484992980957,264
Margin,0.19999998807907104,,52.272725105285645,1.5378787517547607,0.1922348439693451,47.727274894714355,264
Margin,0.2499999850988388,,51.89393758773804,1.7386363744735718,0.21732954680919647,48.10606241226196,264
Margin,0.29999998211860657,,54.924243688583374,2.0568182468414307,0.25710228085517883,45.075756311416626,264
Margin,0.34999996423721313,,55.68181872367859,2.2386362552642822,0.2798295319080353,44.31818127632141,264
Margin,0.3999999761581421,,56.439393758773804,2.5227272510528564,0.31534090638160706,43.560606241226196,264
Margin,0.44999998807907104,,57.575756311416626,2.776515245437622,0.34706440567970276,42.424243688583374,264
Margin,0.5,,58.71211886405945,3.0227272510528564,0.37784090638160706,41.28788113594055,264
Margin,0.550000011920929,,58.71211886405945,3.1931817531585693,0.39914771914482117,41.28788113594055,264
Margin,0.6000000238418579,,59.46969985961914,3.439393997192383,0.42992424964904785,40.53030014038086,264
Margin,0.6499999761581421,,60.227274894714355,3.8181817531585693,0.47727271914482117,39.772725105285645,264
Margin,0.699999988079071,,61.36363744735718,4.208333492279053,0.5260416865348816,38.63636255264282,264
Margin,0.75,,62.5,4.4772725105285645,0.5596590638160706,37.5,264
Margin,0.7999999523162842,,62.12121248245239,4.882575988769531,0.6103219985961914,37.87878751754761,264
Margin,0.8499999642372131,,62.5,5.371212005615234,0.6714015007019043,37.5,264
Margin,0.8999999761581421,,62.5,5.969696998596191,0.7462121248245239,37.5,264
