Policy,Threshold,Lambda,Accuracy,Average Timestep,Normalized Average Timestep,Error Rate,Number of Samples
Fixed T,1.0,,48.86363744735718,1.0,0.125,51.13636255264282,264
Fixed T,2.0,,53.03030014038086,2.0,0.25,46.96969985961914,264
Fixed T,3.0,,56.439393758773804,3.0,0.375,43.560606241226196,264
Fixed T,4.0,,57.95454382896423,4.0,0.5,42.04545617103577,264
Fixed T,5.0,,60.60606241226196,5.0,0.625,39.39393758773804,264
Fixed T,6.0,,60.98484992980957,6.0,0.75,39.01515007019043,264
Fixed T,7.0,,62.12121248245239,7.0,0.875,37.87878751754761,264
Fixed T,8.0,,62.87878751754761,8.0,1.0,37.12121248245239,264
