epoch,train_loss,train_ce_loss,train_spike_cost,train_raw_spike_rate,train_gated_spike_rate,train_time_cost,train_acc,test_acc,test_spike_rate,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,energy_proxy,prefix_energy_proxy
1,1.783326145585378,1.783326145585378,0.08032239583333334,0.08032239583333334,0.08032239583333334,1.0,44.42666668574015,68.55999992370606,0.17227237520217895,0.17227237520217895,0.17227237520217895,0.17227237520217895,8.0,8.0,1.3781790016174316,1.3781790016174316
2,0.6758892985343933,0.6758892985343933,0.22072154947916667,0.22072154947916667,0.22072154947916667,1.0,75.65833333015442,79.33000015258789,0.2449511385679245,0.2449511385679245,0.2449511385679245,0.2449511385679245,8.0,8.0,1.959609108543396,1.959609108543396
3,0.5144118947347005,0.5144118947347005,0.25755260416666664,0.25755260416666664,0.25755260416666664,1.0,81.42666665077209,81.09999985694886,0.26149340906143187,0.26149340906143187,0.26149340906143187,0.26149340906143187,8.0,8.0,2.091947272491455,2.091947272491455
4,0.46300249791145326,0.46300249791145326,0.26584427083333334,0.26584427083333334,0.26584427083333334,1.0,83.22666668574016,81.95000039100647,0.27088624477386475,0.27088624477386475,0.27088624477386475,0.27088624477386475,8.0,8.0,2.167089958190918,2.167089958190918
5,0.4336674347082774,0.4336674347082774,0.27281223958333334,0.27281223958333334,0.27281223958333334,1.0,84.33166667938232,83.81999962806702,0.276311151599884,0.276311151599884,0.276311151599884,0.276311151599884,8.0,8.0,2.210489212799072,2.210489212799072
6,0.40699231050809226,0.40699231050809226,0.2784459635416667,0.2784459635416667,0.2784459635416667,1.0,85.49166667938232,84.2800002002716,0.2795718008041382,0.2795718008041382,0.2795718008041382,0.2795718008041382,8.0,8.0,2.2365744064331055,2.2365744064331055
7,0.38716031537055967,0.38716031537055967,0.28126171875,0.28126171875,0.28126171875,1.0,86.20500002543132,85.22999979972839,0.28323917231559753,0.28323917231559753,0.28323917231559753,0.28323917231559753,8.0,8.0,2.2659133785247803,2.2659133785247803
8,0.3744916444937388,0.3744916444937388,0.2831916666666667,0.2831916666666667,0.2831916666666667,1.0,86.58666664441427,85.41999976158142,0.2798941010951996,0.2798941010951996,0.2798941010951996,0.2798941010951996,8.0,8.0,2.2391528087615966,2.2391528087615966
9,0.3614362473011017,0.3614362473011017,0.282295703125,0.282295703125,0.282295703125,1.0,87.16500003496806,85.96000033378601,0.28040216636657717,0.28040216636657717,0.28040216636657717,0.28040216636657717,8.0,8.0,2.2432173309326173,2.2432173309326173
10,0.35297355828285215,0.35297355828285215,0.2825305989583333,0.2825305989583333,0.2825305989583333,1.0,87.40833336512247,86.5799998664856,0.2824194021701813,0.2824194021701813,0.2824194021701813,0.2824194021701813,8.0,8.0,2.2593552173614504,2.2593552173614504
11,0.3399800720532735,0.3399800720532735,0.284284375,0.284284375,0.284284375,1.0,87.93333331108093,87.15000021934509,0.2841633400440216,0.2841633400440216,0.2841633400440216,0.2841633400440216,8.0,8.0,2.273306720352173,2.273306720352173
12,0.32868350558280945,0.32868350558280945,0.2854532552083333,0.2854532552083333,0.2854532552083333,1.0,88.40166665712992,87.42000014305114,0.2882401613712311,0.2882401613712311,0.2882401613712311,0.2882401613712311,8.0,8.0,2.3059212909698488,2.3059212909698488
13,0.3228118189493815,0.3228118189493815,0.28778567708333336,0.28778567708333336,0.28778567708333336,1.0,88.50166667620341,87.56000032424927,0.2867693578720093,0.2867693578720093,0.2867693578720093,0.2867693578720093,8.0,8.0,2.2941548629760744,2.2941548629760744
14,0.3168587777614594,0.3168587777614594,0.2875328125,0.2875328125,0.2875328125,1.0,88.76500001907348,88.10000010490417,0.2865974924564362,0.2865974924564362,0.2865974924564362,0.2865974924564362,8.0,8.0,2.2927799396514894,2.2927799396514894
15,0.3081083688100179,0.3081083688100179,0.2886973958333333,0.2886973958333333,0.2886973958333333,1.0,89.19000001271566,87.71999985694885,0.291595578289032,0.291595578289032,0.291595578289032,0.291595578289032,8.0,8.0,2.332764626312256,2.332764626312256
16,0.3052884423573812,0.3052884423573812,0.290816796875,0.290816796875,0.290816796875,1.0,89.16000001271566,88.21000042915344,0.28944856605529784,0.28944856605529784,0.28944856605529784,0.28944856605529784,8.0,8.0,2.3155885284423827,2.3155885284423827
17,0.2999275807539622,0.2999275807539622,0.29169947916666666,0.29169947916666666,0.29169947916666666,1.0,89.36333331743876,88.27999945640563,0.28991852254867556,0.28991852254867556,0.28991852254867556,0.28991852254867556,8.0,8.0,2.3193481803894045,2.3193481803894045
18,0.2948102971235911,0.2948102971235911,0.2904032552083333,0.2904032552083333,0.2904032552083333,1.0,89.62166669209797,88.40000039100647,0.29199614238739013,0.29199614238739013,0.29199614238739013,0.29199614238739013,8.0,8.0,2.335969139099121,2.335969139099121
19,0.291964422639211,0.291964422639211,0.2906169270833333,0.2906169270833333,0.2906169270833333,1.0,89.56833331108093,88.68000020980836,0.29096258931159974,0.29096258931159974,0.29096258931159974,0.29096258931159974,8.0,8.0,2.327700714492798,2.327700714492798
20,0.2853385639826457,0.2853385639826457,0.2919322916666667,0.2919322916666667,0.2919322916666667,1.0,89.956666653951,88.95000002861023,0.2927749201774597,0.2927749201774597,0.2927749201774597,0.2927749201774597,8.0,8.0,2.3421993614196777,2.3421993614196777
