epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,1.9659424474398295,1.3086150472640992,1.29306391359965,0.00299208673077325,0.12636940104166666,0.9232434997558594,57.2133333492279,57.799999987284345,77.91999987602235,77.97999988555908,77.91999987602235,0.2293986405134201,0.21128375318050385,0.24203146169185638,7.394804954528809,8.0,7.394804954528809,7.394804954528809,8.0,8.0,1.5624021448306318,1.936251693534851,8.0,1.936251693534851
2,0.7934105935414633,0.5147770895163218,0.5109929047266643,0.0019038813032209872,0.2228939453125,0.924443125406901,81.30333333651225,81.23500000317891,81.84999975204468,81.79999996185303,81.84999975204468,0.2514009784221649,0.23170125484466553,0.26407048258781435,7.395251274108887,8.0,7.395251274108887,7.395251274108887,8.0,8.0,1.7134890001026404,2.112563860702515,8.0,2.112563860702515
3,0.6875712242126465,0.4359054825464884,0.43334079383214313,0.001336981918476522,0.23814055989583333,0.9239230880737305,84.3216666507721,84.38500001271565,83.77999989509583,83.94999988555908,83.77999989509583,0.26355070104599,0.24273783888816833,0.2762673887252808,7.3860859870910645,8.0,7.3860859870910645,7.3860859870910645,8.0,8.0,1.7928825503486685,2.2101391098022463,8.0,2.2101391098022463
4,0.6396580944697062,0.39595365306536356,0.39389098970095315,0.0012642215854798754,0.24366888020833333,0.9221400838851929,85.76000001589458,85.75166667620341,84.22999990463256,84.37999963760376,84.22999990463256,0.2649351984500885,0.24321521124839782,0.27764709992408754,7.366120338439941,8.0,7.366120338439941,7.366120338439941,8.0,8.0,1.79155251419479,2.2211767993927003,8.0,2.2211767993927003
5,0.61619610191981,0.3728895491917928,0.3706500521024068,0.0013409935638308524,0.23800442708333333,0.9189460001627604,86.66833335558573,86.75333333651224,86.01000002861024,85.85999979019165,86.01000002861024,0.2575954006195068,0.2356895105600357,0.27152292280197143,7.33494234085083,8.0,7.33494234085083,7.33494234085083,8.0,8.0,1.7287689703012148,2.1721833824157715,8.0,2.1721833824157715
