Policy,Threshold,Lambda,Accuracy,Average Timestep,Normalized Average Timestep,Error Rate,Number of Samples
Confidence,0.5,,52.65151262283325,1.3863636255264282,0.17329545319080353,47.34848737716675,264
Confidence,0.55,,56.060606241226196,1.5871212482452393,0.1983901560306549,43.939393758773804,264
Confidence,0.6,,56.81818127632141,1.9090908765792847,0.23863635957241058,43.18181872367859,264
Confidence,0.65,,58.33333134651184,2.204545497894287,0.2755681872367859,41.66666865348816,264
Confidence,0.7,,62.5,2.5757575035095215,0.3219696879386902,37.5,264
Confidence,0.75,,64.77272510528564,3.0681817531585693,0.38352271914482117,35.227274894714355,264
Confidence,0.8,,66.28788113594055,3.7083332538604736,0.4635416567325592,33.71211886405945,264
Confidence,0.85,,67.42424368858337,4.435606002807617,0.5544507503509521,32.575756311416626,264
Confidence,0.9,,67.80303120613098,5.3977274894714355,0.6747159361839294,32.19696879386902,264
Confidence,0.92,,67.80303120613098,5.71212100982666,0.7140151262283325,32.19696879386902,264
Confidence,0.94,,67.04545617103577,6.261363506317139,0.7826704382896423,32.95454382896423,264
Confidence,0.95,,66.66666865348816,6.545454502105713,0.8181818127632141,33.33333134651184,264
Confidence,0.96,,66.28788113594055,6.810606002807617,0.8513257503509521,33.71211886405945,264
Confidence,0.97,,65.90909361839294,7.113636493682861,0.8892045617103577,34.090906381607056,264
Confidence,0.98,,65.90909361839294,7.409090995788574,0.9261363744735718,34.090906381607056,264
Confidence,0.985,,65.15151262283325,7.568181991577148,0.9460227489471436,34.84848737716675,264
Confidence,0.99,,65.15151262283325,7.670454502105713,0.9588068127632141,34.84848737716675,264
Confidence,0.995,,65.15151262283325,7.8522725105285645,0.9815340638160706,34.84848737716675,264
Confidence,0.997,,65.15151262283325,7.984848499298096,0.998106062412262,34.84848737716675,264
Confidence,0.999,,65.15151262283325,8.0,1.0,34.84848737716675,264
Confidence,0.9995,,65.15151262283325,8.0,1.0,34.84848737716675,264
Confidence,0.9999,,65.15151262283325,8.0,1.0,34.84848737716675,264
