Policy,Threshold,Lambda,Accuracy,Average Timestep,Normalized Average Timestep,Error Rate,Number of Samples
Confidence Stability,0.5,,64.77272510528564,2.7386362552642822,0.3423295319080353,35.227274894714355,264
Confidence Stability,0.55,,65.90909361839294,2.9621212482452393,0.3702651560306549,34.090906381607056,264
Confidence Stability,0.6,,64.77272510528564,3.2537879943847656,0.4067234992980957,35.227274894714355,264
Confidence Stability,0.65,,65.15151262283325,3.473484754562378,0.43418559432029724,34.84848737716675,264
Confidence Stability,0.7,,66.28788113594055,3.8371212482452393,0.4796401560306549,33.71211886405945,264
Confidence Stability,0.75,,65.15151262283325,4.280303001403809,0.5350378751754761,34.84848737716675,264
Confidence Stability,0.8,,66.28788113594055,4.719696998596191,0.5899621248245239,33.71211886405945,264
Confidence Stability,0.85,,65.53030014038086,5.2992424964904785,0.6624053120613098,34.46969985961914,264
Confidence Stability,0.9,,65.15151262283325,5.969696998596191,0.7462121248245239,34.84848737716675,264
Confidence Stability,0.92,,65.15151262283325,6.204545497894287,0.7755681872367859,34.84848737716675,264
Confidence Stability,0.94,,65.15151262283325,6.583333492279053,0.8229166865348816,34.84848737716675,264
Confidence Stability,0.95,,65.15151262283325,6.806818008422852,0.8508522510528564,34.84848737716675,264
Confidence Stability,0.96,,65.15151262283325,6.984848499298096,0.873106062412262,34.84848737716675,264
Confidence Stability,0.97,,65.15151262283325,7.223484992980957,0.9029356241226196,34.84848737716675,264
Confidence Stability,0.98,,65.15151262283325,7.492424011230469,0.9365530014038086,34.84848737716675,264
Confidence Stability,0.985,,65.15151262283325,7.598484992980957,0.9498106241226196,34.84848737716675,264
Confidence Stability,0.99,,65.15151262283325,7.7007575035095215,0.9625946879386902,34.84848737716675,264
Confidence Stability,0.995,,65.15151262283325,7.85606050491333,0.9820075631141663,34.84848737716675,264
Confidence Stability,0.997,,65.15151262283325,7.984848499298096,0.998106062412262,34.84848737716675,264
Confidence Stability,0.999,,65.15151262283325,8.0,1.0,34.84848737716675,264
Confidence Stability,0.9995,,65.15151262283325,8.0,1.0,34.84848737716675,264
Confidence Stability,0.9999,,65.15151262283325,8.0,1.0,34.84848737716675,264
