epoch,train_loss,train_ce_loss,train_ce_hard,train_consistency_loss,train_spike_cost,train_time_cost,train_acc_soft,train_acc_hard,test_acc,soft_acc,hard_acc,raw_spike_rate,gated_spike_rate,prefix_spike_rate,effective_timestep,hard_effective_timestep,layer1_effective_timestep,layer2_effective_timestep,layer1_hard_timestep,layer2_hard_timestep,energy_proxy,prefix_energy_proxy,executed_timestep,loop_energy_proxy
1,1.265497289244334,1.265497289244334,0.0,0.0,0.14815631510416666,1.0,58.13166666348775,0.0,77.89999989509583,77.89999989509583,77.89999989509583,0.24019541583061219,0.24019541583061219,0.24019541583061219,6.0,6.0,6.0,6.0,6.0,6.0,1.441172494983673,1.441172494983673,6.0,1.441172494983673
2,0.5083127418994904,0.5083127418994904,0.0,0.0,0.25339114583333333,1.0,81.48333333015442,0.0,81.81999998092651,81.81999998092651,81.81999998092651,0.26175995259284973,0.26175995259284973,0.26175995259284973,6.0,6.0,6.0,6.0,6.0,6.0,1.5705597155570983,1.5705597155570983,6.0,1.5705597155570983
3,0.4329930628299713,0.4329930628299713,0.0,0.0,0.26889296875,1.0,84.44166666348775,0.0,83.89999966621399,83.89999966621399,83.89999966621399,0.2754330975532532,0.2754330975532532,0.2754330975532532,6.0,6.0,6.0,6.0,6.0,6.0,1.652598585319519,1.652598585319519,6.0,1.652598585319519
4,0.3938515946229299,0.3938515946229299,0.0,0.0,0.278609375,1.0,85.83333335558574,0.0,84.35999989509583,84.35999989509583,84.35999989509583,0.27655111837387086,0.27655111837387086,0.27655111837387086,6.0,6.0,6.0,6.0,6.0,6.0,1.659306710243225,1.659306710243225,6.0,1.659306710243225
5,0.37079650111198426,0.37079650111198426,0.0,0.0,0.27617135416666666,1.0,86.71166666984558,0.0,85.68000004768372,85.68000004768372,85.68000004768372,0.2761987612724304,0.2761987612724304,0.2761987612724304,6.0,6.0,6.0,6.0,6.0,6.0,1.6571925676345824,1.6571925676345824,6.0,1.6571925676345824
