Model,Accuracy,Soft Accuracy,Hard Accuracy,Raw Spike Rate,Gated Spike Rate,Prefix Spike Rate,Effective Timestep,Hard Effective Timestep,Executed Timestep,Layer1 Effective Timestep,Layer2 Effective Timestep,Layer1 Hard Timestep,Layer2 Hard Timestep,Energy Proxy,Prefix Energy Proxy,Loop Energy Proxy
fixed_lif_T8,85.72999979019166,85.72999979019166,85.72999979019166,0.2768146336078644,0.2768146336078644,0.2768146336078644,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.214517068862915,2.214517068862915,2.214517068862915
fixed_lif_T6,85.61999979972839,85.61999979972839,85.61999979972839,0.2762122486591339,0.2762122486591339,0.2762122486591339,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.6572734919548036,1.6572734919548036,1.6572734919548036
fixed_lif_T4,86.00999977111816,86.00999977111816,86.00999977111816,0.27770476570129393,0.27770476570129393,0.27770476570129393,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.1108190628051757,1.1108190628051757,1.1108190628051757
fixed_lif_T2,86.65999999046326,86.65999999046326,86.65999999046326,0.26342378730773924,0.26342378730773924,0.26342378730773924,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.5268475746154785,0.5268475746154785,0.5268475746154785
soft_gate_T8,85.51999980926513,85.61000004768371,85.51999980926513,0.2572796592235565,0.23484530301094056,0.27123237972259523,7.320344924926758,8.0,8.0,7.320344924926758,7.320344924926758,8.0,8.0,1.7191486220390253,2.169859037780762,2.169859037780762
global_chronoskip_T8,85.51999980926513,85.61000004768371,85.51999980926513,0.2572796592235565,0.23484530301094056,0.27123237972259523,7.320344924926758,8.0,8.0,7.320344924926758,7.320344924926758,8.0,8.0,1.7191486220390253,2.169859037780762,2.169859037780762
global_chronoskip_s2h_T8,86.01000002861024,85.85999979019165,86.01000002861024,0.2575954006195068,0.2356895105600357,0.27152292280197143,7.33494234085083,8.0,8.0,7.33494234085083,7.33494234085083,8.0,8.0,1.7287689703012148,2.1721833824157715,2.1721833824157715
layerwise_chronoskip_T8,85.66999979019165,85.67000004768371,85.66999979019165,0.25779317498207094,0.2360792620420456,0.2747319130897522,7.295855522155762,8.0,8.0,7.1808552742004395,7.410856246948242,8.0,8.0,1.7224001876359154,2.1978553047180176,2.1978553047180176
layerwise_chronoskip_s2h_T8,86.05999979019165,86.02000001907349,86.05999979019165,0.2573970062255859,0.23590245087146758,0.27448766956329346,7.302784442901611,8.0,8.0,7.1880903244018555,7.417478561401367,8.0,8.0,1.7227447482665152,2.1959013565063477,2.1959013565063477
